variable_id,mz,rt,QC_01,QC_02,QC_03,QC_04
M458T616_POS,458.1735325045919,615.871,460970.00114422885,615949.7370348778,425026.6934179689,199842.28326562574
M458T508_POS,458.20834932701234,508.428,877723.4224700523,797844.001226238,559176.412711538,618990.2364331075
M458T733_POS,458.2524643148278,733.208,950412.9531093881,953666.5887747202,NA,828946.0168682953
M458T664_POS,458.2736204764606,664.497,NA,288486.82475167676,227059.85714564536,332284.71740928607
M458T863_POS,458.34635685915845,863.417,139732.58492578054,101195.96723906462,168759.19488085964,151891.60396816386
M459T65_POS,458.76910662101096,64.8764,5563862.817716247,5865796.961699986,5227191.028462497,NA
M459T471_POS,458.78702939444975,471.35249999999996,168868.5886562498,NA,NA,204003.2052187521
M459T61_POS,458.85397587920664,61.3486,9306668.73750002,10394813.580249988,14073850.790159991,NA
M459T335_POS,459.04815653925505,334.828,183698.5249531265,NA,NA,238094.87827604363
M459T541_POS,459.1280171806866,541.0740000000001,1191812.786848638,1222640.218694207,1328123.0430571255,1318897.9979218675
M459T438_POS,459.1273739444107,438.21450000000004,295903.6282593761,557882.907747396,445129.64168419497,520372.51816741115
M459T582_POS,459.1467429033355,582.1610000000001,1277070.9222656381,1325992.2622958098,1329432.9776191255,1306620.1889126454
M459T401_POS,459.1819918969552,400.56100000000004,NA,NA,429894.90289620403,358256.23758281366
M459T317_POS,459.2544103343082,316.72,625842.4154693045,521334.9068411466,504528.02278125176,468406.9995906244
M459T715_POS,459.2727415233053,715.2845,6189087.2466746615,5957644.88390622,5299848.372083346,5319761.048490277
M459T762_POS,459.27306851307094,761.8900000000001,356475.79403320746,395803.6966196332,NA,NA
M459T370_POS,459.28009932720937,369.58950000000004,264465.1034179687,317226.18037499953,264158.1427968739,353765.5523247766
M459T779_POS,459.3544488709338,779.113,686681.0965722671,771187.8685664113,699915.2791718763,564826.9577343746
M460T928_POS,459.91640553028265,927.557,NA,97406.61459374987,68253.68533359306,150840.11564488645
M460T184_POS,460.00667732093746,184.2705,717486.1941450897,564693.3674468739,646734.152187501,640306.3483384236
M460T85_POS,460.03729848119383,84.88505,44502044.14321198,48280362.857340865,44312610.21939245,47762846.050382175
M460T71_POS,460.0372919333946,70.9507,24829145.25295957,NA,24272668.054335944,23276297.366210487
M460T541_POS,460.13054351216675,540.614,NA,274185.53009297076,271812.60864006955,252159.29955547
M460T582_POS,460.14952199501386,581.7705,214223.30650546635,208837.37316406707,NA,NA
M460T649_POS,460.1885599476542,649.101,NA,112884.30092912911,115597.40977265616,NA
M460T691_POS,460.21666673473635,691.077,NA,141294.2699195324,218947.42507899276,147914.6680675761
M460T734_POS,460.2685606432367,734.0635,5270345.021268033,6380767.340873864,6350390.449604194,6077725.37644661
M460T419_POS,460.2735439820142,418.72900000000004,173191.83183749986,148081.1407926135,NA,NA
M460T715_POS,460.2757302583067,715.2155,1612121.8620117062,1621451.9628515432,1399215.605130212,1328271.2133181822
M461T408_POS,460.7084543124531,407.85400000000004,121011.10070624962,NA,136889.8446100264,NA
M461T65_POS,460.76661930592286,64.83930000000001,2051023.459173749,2499287.566262494,NA,NA
M461T85_POS,461.0401433503374,84.93515,6421458.288860769,5990404.994307012,6355654.006510856,7046766.070561717
M461T71_POS,461.03992077689065,70.5832,3056093.8037981954,2985218.032969197,2812360.8721710932,2634341.144801424
M461T677_POS,461.1061847861391,676.918,341058.91374843876,372558.1432952032,249118.0039101538,333481.64393973176
M461T322_POS,461.2135638173139,322.226,NA,166943.94969687515,NA,272541.4023093759
M461T712_POS,461.2279001106129,712.068,61593861.747749954,64020918.22016755,62048899.60203875,58887897.4507014
M461T761_POS,461.227888685697,761.0825,42203284.77280834,41655752.94095009,41670023.52054961,40821196.781085
M461T519_POS,461.22797254891003,519.001,2522852.8249370568,2979921.441600223,2807229.845680815,2648464.39340537
M461T575_POS,461.2379506332488,574.724,NA,1785863.4186656275,1820491.7023488444,1967304.3311808656
M461T800_POS,461.3244070324208,800.4124999999999,1008711.4728140698,697367.2198281242,1147662.1680883747,538824.2024249949
M462T68_POS,461.995708147037,68.1779,3500395.218166667,3293902.1628906243,2914308.7871456277,3075580.415250001
M462T85_POS,462.03142497685474,85.20025,5745948.580516501,5143375.111657422,6179969.678892952,5666398.24331946
M462T447_POS,462.0831653356892,446.8885,265530.48059049604,288656.72767740686,261219.5447031267,274239.9208750002
M462T97_POS,462.1627324395662,96.73644999999999,788830.3385442699,780057.6322153126,775858.8772285715,780438.5819348318
M462T311_POS,462.1973419587754,310.962,NA,NA,205559.142984048,166829.76874999862
M462T795_POS,462.2175978449784,794.9445000000001,136935.53727376112,145321.78586913875,NA,NA
M462T712_POS,462.2321507606865,712.068,14650215.866572883,15352197.581593787,15011824.232772363,13449461.063187428
M462T761_POS,462.2322124045029,761.126,9092316.377554888,8976024.553199818,9311845.5322265625,9680858.992938912
M462T516_POS,462.2323352048993,516.1955,164292.67502656157,241991.61308544918,285484.0008603534,304208.4205085936
M462T575_POS,462.2403237324066,574.677,380287.351794264,382996.7300104166,405973.447673548,396953.2747076864
M462T528_POS,462.2402536295939,528.126,343537.7353125056,270246.7972398464,NA,257077.30627734205
M462T478_POS,462.28682621005794,477.51,413603.38172343554,495497.3137109361,437244.2173906228,NA
M462T801_POS,462.3287478570941,800.7945,NA,195670.55965581772,179390.9876250019,NA
M462T443_POS,462.3478166211928,443.1725,1690761.6971425808,1657717.202270837,1623943.3448593752,1693185.4901910536
M462T708_POS,462.3783870276349,707.967,388248.1502343661,NA,378958.7831562453,380070.196653133
M462T716_POS,462.41383954399953,716.0935,1125484.1547954541,620756.50414583,787838.500585948,761168.8578776077
M463T771_1_POS,462.7188490850745,771.1395,248201.74973958152,369548.8095396171,565659.5367568358,499230.5784107203
M463T443_POS,462.8488607593772,443.1725,672228.686792413,812484.3918147337,869604.2530729177,795312.7962172892
M463T931_POS,462.8599342593758,930.923,236853.00009716998,241181.08766517826,181339.45974944087,202038.80676269162
M463T85_POS,463.0347288450458,85.18299999999999,603756.443510937,496420.76627203164,492359.15896875004,411836.7347522877
M463T924_POS,463.128914912166,923.8620000000001,380036.9478281217,275857.8670222174,282571.4723203109,305876.5634372204
M463T402_POS,463.15981237645263,401.696,555749.347728516,730151.9382437542,516632.66660156247,NA
M463T615_POS,463.1560037991808,615.008,284197.60603124724,NA,264103.76732578437,NA
M463T714_POS,463.2331865974024,713.577,909745.3810714305,1135032.03125,1361952.4893750036,1368720.740460934
M463T771_2_POS,463.21660580335424,771.473,727714.7849531274,312622.58222851326,380648.4488173827,605386.4365048097
M463T545_POS,463.24461659682584,545.2294999999999,994419.094991601,1129021.2237792935,967426.212114581,1202422.0619092719
M463T793_POS,463.24454735863367,793.27,36846535.988715746,31918163.883160807,32759738.165507834,34775380.04648479
M463T699_POS,463.24460610787844,699.1725,801665.5726406237,1452780.3463333307,854933.9904017849,467405.18437813665
M463T574_POS,463.24392070264514,574.284,NA,119166.30803086076,NA,177868.3292968744
M463T731_POS,463.2680734896128,731.201,411902.3427128855,708234.2019225857,478607.219841139,437800.50311931834
M463T750_POS,463.30245256731257,749.9159999999999,1378357.9480164703,1432190.7828125027,1076696.3981250008,1339654.2632812555
M463T863_POS,463.3018200978423,863.0125,238299.77914086982,234059.1816946622,211075.5057649743,356280.0773257223
M463T518_POS,463.3235629223582,518.143,245796.03562499577,245512.6146265622,NA,294269.18782031554
M463T442_POS,463.3504195589324,442.384,211831.183765626,250895.4988124998,NA,256618.31500781374
M464T930_POS,463.8769082103755,930.184,1395572.7093300794,1383332.0012289744,1411471.9993903635,1232437.4295598941
M464T461_POS,464.1067282006783,461.1945,NA,231626.8292062515,NA,277320.2575000001
M464T664_POS,464.1541278312355,664.491,210468.51298359095,241243.5551093795,195629.54061874718,NA
M464T356_POS,464.15194709073194,356.18,241605.5524457025,NA,187718.1637628347,196367.4835172786
M464T579_POS,464.21117387066056,578.8465000000001,346666.45767500054,382106.9758945305,420991.87271289015,410617.17114687886
M464T773_POS,464.2148655541293,772.517,280028.45593124925,NA,358661.63774492097,285480.869217444
M464T794_POS,464.2482069326623,793.6885,6557021.212558456,7090320.716215625,7914458.500593521,7419514.6638264125
M464T750_POS,464.30615178825525,749.784,291681.57685546967,233963.9542723203,NA,216875.90203320462
M464T503_POS,464.3339289572815,503.2745,24217789.4818084,24217900.570957005,24189007.21004166,23598573.35846592
M465T714_POS,464.67983724725144,714.377,NA,1394289.571800786,1691585.04265496,1206355.128568631
M465T738_POS,464.6803793144878,738.1635,1352979.409960939,1388928.188079043,NA,NA
M465T503_1_POS,464.8352057597997,503.2745,12883902.738954552,13943631.34382811,13507983.05588878,13293439.715872694
M465T929_POS,464.89261935169395,929.1785,1931025.2943745283,1930705.7634737694,1853950.6518356912,1848187.2466660086
M465T255_POS,464.97787810695183,255.11950000000002,1006544.013166502,1475212.2759765657,1615868.0200927423,815298.8939739573
M465T495_POS,464.99736068877473,495.067,123001.32548515723,151856.78555013106,NA,NA
M465T264_POS,465.07592570313176,264.382,419759.3350455737,428583.7367626967,NA,312327.6199687521
M465T485_POS,465.09464069532333,485,1356217.092638288,1298464.3434277365,1247562.3133945381,1318370.4277916665
M465T737_POS,465.1813590690848,737.4605,915085.6664581479,483049.4844401107,415595.6587750081,430083.4202234368
M465T716_POS,465.1819463171826,716.038,423131.9314921887,523698.2627109372,381632.84152890457,NA
M465T775_POS,465.21572331611657,774.5260000000001,290341.7735173608,249521.58177392703,321540.6304427079,413530.6264895823
M465T672_POS,465.24671770323664,671.9255,3050089.1148085925,3033492.0344308023,2987333.134970062,2752253.1403593984
M465T795_POS,465.25043501577414,794.9805,1004545.9939732397,1043671.5307500003,956211.8620310077,807674.2206476537
M465T749_POS,465.2831351880675,748.649,915308.9495489586,869389.7687499896,800595.2043320435,787785.7045624953
M465T762_POS,465.31916874625256,761.8795,253443.46346484593,126733.97777109341,NA,NA
M465T503_2_POS,465.3368524490984,503.2745,3883605.6339117102,4061275.060429169,4006331.7630152614,3814481.578530802
M466T503_POS,465.8374189118692,502.554,731335.6085546925,712859.96898856,783448.8014653994,748662.3717143529
M466T185_POS,466.023201132052,184.66750000000002,4483259.705058822,4386169.770895311,4809860.1218639,4999842.559147328
M466T254_POS,466.0928952942967,254.46,4154063.231013536,5320518.5758186225,4628738.156437493,6529381.058297638
M466T484_POS,466.09913235111503,484.166,269172.4446640638,NA,248004.36858203248,266225.61912597524
M466T399_POS,466.2264042841801,398.608,370578.4519499969,330751.07603046775,NA,298651.00852812553
M466T672_POS,466.24999553125474,671.932,817196.0463949235,854740.1299158342,874082.2659301758,725815.0989477554
M466T749_POS,466.2875353277027,748.7584999999999,128022.30992031196,NA,164304.05385937446,NA
M466T700_POS,466.3146261553426,700.467,3500835.611730447,3353705.97875841,3300048.882717346,2804662.6377221076
M467T64_POS,466.79995212224685,64.0087,NA,3433051.7247322886,2300709.2603906235,1884371.6834156218
M467T185_POS,467.0263842817667,185.4745,358687.15856665163,516361.1473945306,324402.31496093736,471904.07841328153
M467T265_POS,467.07232356415,264.51800000000003,13264002.574038455,14857411.275322681,14110553.548330884,13253822.369540732
M467T181_POS,467.0794424887038,181.3235,545550.5346294658,294540.9340875019,511652.77874999924,473333.40230156237
M467T255_POS,467.09644967983127,254.661,NA,239895.25442187468,483463.602628196,525660.92033203
M467T705_POS,467.1870458504708,704.8109999999999,27119668.393124733,25264529.831086032,22350386.311296545,28119389.324448403
M467T420_POS,467.17516448300034,419.975,NA,295450.80479843717,320614.38631406473,328740.6088154287
M467T729_POS,467.19215278312765,729.1535,1895649.9347013528,1981107.8132453212,1586220.5416792599,1565056.0012272736
M467T338_POS,467.2016719959306,338.30449999999996,309556.60207682464,217700.60097265875,362473.4265485468,319478.00450892706
M467T844_POS,467.2130096892268,843.543,NA,1831380.9425717152,1010940.7785421844,1190890.723588241
M467T648_POS,467.2634491371372,647.854,12969436.179425305,13096569.063884912,12542472.359565211,12689378.627250005
M467T672_POS,467.263908547136,671.926,NA,1424806.7974176684,1655807.3383292009,1266873.4735907407
M467T548_POS,467.29982720388796,548.4870000000001,296300.75947265566,299343.4905187531,315324.796581382,NA
M467T563_POS,467.29964320448624,563.094,NA,255250.58891249742,215926.53849999735,241065.25187499868
M467T700_POS,467.3187540061672,700.048,815327.2499250096,658726.6786046849,845704.0790406313,NA
M468T573_POS,467.64870624198795,573.453,199102.5810930965,279008.62551221007,NA,NA
M468T930_POS,467.92081283453234,929.983,144629.85058593802,95075.82329394539,89134.10874693026,NA
M468T185_POS,468.0190838486201,184.66750000000002,357964.4573090282,408729.3675989579,378293.0570625006,466929.23823372426
M468T319_POS,468.0359026837191,318.522,538912.3370863707,383778.35619748273,587471.8209609395,411471.50889648515
M468T265_POS,468.07445576269265,264.878,2513380.613906251,2716878.722703124,2566834.718683596,2325508.503106598
M468T448_POS,468.1486430323753,447.74649999999997,672350.373816405,597733.3999651244,637327.9784843787,667402.0700334822
M468T574_POS,468.1500595862768,574.259,155686.67514322783,NA,196865.6789241066,NA
M468T705_POS,468.19158730874744,704.8109999999999,6475783.1495624455,6018817.08768754,5427116.686968704,6444325.067578138
M468T728_POS,468.19697760511923,728.351,NA,442600.7846000116,486169.6055906334,1082646.5468891691
M468T648_POS,468.2662077118931,647.854,3399251.0498964875,3246610.54770219,3560652.21362501,3427127.789648927
M468T902_POS,468.38864988263015,902.167,1055626.137268558,1011197.4504658261,993727.9473393171,996495.3405288422
M468T887_POS,468.38886115788023,887.2335,330275.75999538205,NA,NA,317606.49280527345
M469T265_POS,469.0674437500283,265.48400000000004,649822.0527259617,961312.5593920876,688545.4011328145,675147.5075691983
M469T665_POS,469.10846943950037,665.326,6047430.301344473,6183617.32694071,6012597.185831627,5644512.140534314
M469T689_POS,469.1084331114571,688.5905,141599.50563964827,NA,86849.92386328049,NA
M469T849_POS,469.1250960035678,849.366,979712.9461724585,783197.938862716,1124515.5600134495,1017560.4568027431
M469T882_POS,469.12504361403137,882.171,411071.4353570656,283897.28463280824,340156.3538378889,303200.5777421909
M469T339_POS,469.1565606455591,338.85450000000003,701991.6732488887,723969.338320311,634375.6300585896,631895.5934453112
M469T579_POS,469.1663910678672,579.2545,813359.2912109373,839301.4487417059,862262.2770849566,885915.1119257852
M469T443_POS,469.1806202979349,443.1725,2044759.8869797606,2030421.4945849623,2102886.2408154346,2238161.0999589954
M469T705_POS,469.18198214043014,704.8109999999999,NA,4037689.1603812333,3528944.838656205,NA
M469T344_POS,469.1662963959707,344.41549999999995,NA,NA,328503.015356249,344944.1982421887
M469T710_1_POS,469.22493042517806,710.3585,960083.1010750105,1047568.2014355455,836989.4676590872,461724.43450000335
M469T169_POS,469.22872287740745,169.2475,494788.1756588556,464399.6025351564,428347.8695669639,713599.310096591
M469T647_POS,469.26866409846093,647.023,470843.46495000506,444857.24204453017,605059.3890491045,532958.9576953135
M469T723_POS,469.27896268259195,723.4695,16147762.487276776,14054344.930772772,13822902.130690586,15536425.364822824
M469T930_POS,469.32778571699157,930.0899999999999,154606.98670800912,202320.72056640792,NA,NA
M469T710_2_POS,469.38059771677365,710.3515,3332031.9757572133,3387360.8479953213,3008743.15163607,3129839.5764508927
M469T902_POS,469.3916110646728,901.8285000000001,243457.00455357434,186565.54725781493,215062.26787890587,201013.41025065447
M470T456_POS,470.02690623899235,456.235,941683.9822223738,1001777.2744395507,NA,602593.0216422991
M470T563_POS,470.06370629932644,563.0465,486689.66698633664,503417.4299335889,376649.9695089306,422784.0750055374
M470T665_POS,470.1122108931212,665.305,1379817.1004181278,1490045.1902913565,1344826.9657265742,1312493.8769865355
M470T849_POS,470.12679858553435,849.374,332360.4908158467,225811.76765178362,293605.9041867209,NA
M470T451_POS,470.1434753560701,451.4605,761671.8853333329,600052.0103500056,774900.8175820311,893268.0620412943
M470T603_POS,470.1438435519452,602.9300000000001,418453.03831445496,362591.3619918615,390777.460124998,405870.64618310984
M470T546_POS,470.1433743161509,546.491,NA,257344.65264518195,227001.6673018989,NA
M470T339_POS,470.1627713328537,338.5455,253300.48683671822,NA,240029.4599062479,275457.2179117194
M470T443_POS,470.184355922083,442.762,435946.0188847647,378568.6823218747,440212.05978750164,458571.7821230467
M470T723_POS,470.28119361968487,723.406,4317549.867581713,3610514.6999999597,3676628.6787188025,3831364.995178553
M470T426_POS,470.3684960403004,425.803,506488.1154407566,507638.22176302166,426291.45433437446,525867.5539368453
M470T710_POS,470.3849595588068,709.5165,869282.6199559115,939839.5391601434,884639.6293867199,845632.0603500011
M471T800_POS,470.7929240209726,799.977,188342.33009960936,227753.64053320276,102594.94493789139,NA
M471T255_POS,471.04912138636115,254.71550000000002,19239014.299918078,17727517.288228318,19854730.855558578,16376275.504027167
M471T124_POS,471.102567831576,123.536,488031.02231250075,NA,234037.38307421852,NA
M471T442_POS,471.12667620105435,441.935,1285883.2029374994,838555.573030008,1397199.481832685,809694.456362109
M471T477_POS,471.1607829293605,477.252,1170376.5831819228,1425892.607705892,1216571.2982343778,1540095.8139701725
M471T672_POS,471.1610592188581,672.3340000000001,668588.9526566818,757106.676893068,647595.4614511005,641011.5643686458
M471T399_POS,471.1820997708227,399.159,712060.9426713812,586801.4297578143,646081.0884564747,538915.287537501
M471T488_POS,471.18459616255575,488.35699999999997,625396.9138505856,545581.3815362707,525381.1634265175,566109.8050655699
M471T599_POS,471.1844990520974,598.7584999999999,517497.1916359901,374277.9953125082,342221.94198372087,432553.45081473864
M471T578_POS,471.1847505785301,577.5935,272045.00227187667,303039.3254882806,281504.91298124427,362200.924381253
M471T824_POS,471.2472915643799,824.331,NA,13734565.95610404,7071787.314767315,13631384.281723846
M471T875_POS,471.2472292858346,875.4965,NA,1850264.336161759,NA,2570025.707435933
M471T896_POS,471.2472754429478,895.9055000000001,NA,1230431.2645520833,NA,1645991.0872649965
M471T593_POS,471.2520304197767,592.972,260154.33314061887,NA,347192.52344196616,NA
M471T741_POS,471.29358135493806,741.495,1698752.6597470609,1898374.2561319487,1480115.1923949674,1516445.9272101552
M471T718_POS,471.28901803712955,718.0554999999999,NA,616154.3841750064,NA,204135.6062531278
M471T358_POS,471.3527863404842,357.993,546773.5737812528,581604.2158568645,630055.8003789049,552507.6437109347
M472T752_1_POS,471.687291843351,751.6585,869072.7142500052,1000380.6587869272,922251.2072749919,824798.2427178808
M472T930_POS,471.9158715000161,930.1065000000001,189047.44460660813,171676.79590925426,134146.84268481447,122749.25481005701
M472T255_POS,472.05206916804167,255.27100000000002,2005127.5418903618,3147907.836718964,2873433.323694336,2889101.239357336
M472T463_POS,472.16329018942565,462.756,241832.97297343597,NA,259715.16754687374,NA
M472T752_2_POS,472.1897723870347,751.5419999999999,567357.2580000034,527473.5485460036,376640.60549739335,287814.8500429711
M472T133_POS,472.1979405971599,133.456,194261.04008593757,217620.13428571448,NA,267438.6912539054
M472T741_POS,472.29728816349234,740.57,561714.6451022107,412313.60795625154,NA,324167.75708124996
M472T503_POS,472.3193134159238,502.923,1724069.6494843794,1628569.1949370154,1623592.203537888,1528573.1516410578
M473T375_1_POS,472.60387075782694,374.638,NA,406920.48909244896,402653.76536250423,482025.7215664051
M473T699_POS,472.6770634839281,698.8435,3194441.991171032,2430773.91323295,2041888.5432187354,3375993.532651496
M473T874_POS,472.7796309653759,873.7635,NA,123791.86728540043,67017.4607224608,NA
M473T931_POS,472.8111827441353,930.8389999999999,95677.2385219711,95062.2957723213,95254.76155831416,67440.83318624328
M473T64_POS,472.81638705721446,64.09505,1803869.0396690615,2523864.099168744,2092767.4883249986,1421431.1320668724
M473T503_1_POS,472.8205966362365,502.923,879179.2751250032,1128908.2469000015,924544.9172548814,695306.692593748
M473T375_2_POS,472.938186759124,374.738,300469.8667828121,361908.2410781246,NA,390334.2306679678
M473T354_POS,473.01231329628115,354.27250000000004,208811.37090478442,281330.0739257795,NA,NA
M473T131_POS,473.03231328887364,131.002,346638.2163203138,354560.6415837044,219049.18296484294,NA
M473T255_POS,473.0448230307355,254.661,476922.86671562446,556487.2392773442,1093677.9402239055,NA
M473T607_POS,473.0843477849106,607.1055,201199.9024734346,244299.5795406871,226831.5401171912,407702.6314006496
M473T451_POS,473.10387346227105,450.624,603779.6997000022,576529.0344726584,NA,529817.9779335937
M473T488_POS,473.1402878891413,487.53200000000004,418331.1741992203,431450.12743619864,458877.9583769529,413089.0874718765
M473T643_POS,473.1622239367133,642.88,NA,217043.09247656702,232013.15014921885,NA
M473T433_POS,473.1791698620559,433.2105,817716.062783202,753659.1875714323,920997.5791953098,751415.5416406252
M473T695_POS,473.1788974467505,694.655,1137301.6979011367,363430.4018537916,325910.4586349822,897108.0877638973
M473T536_POS,473.1987837771601,535.6915,440146.4808251941,443210.6349042922,368810.48750000435,519310.26546164695
M473T519_POS,473.20060295847884,519.027,NA,568580.720203114,576511.3983603498,511578.4950117188
M473T443_1_POS,473.20097694674337,443.092,737407.0589490222,747878.7566689441,NA,857015.8446703176
M473T570_POS,473.2670849965391,570.475,381160.29160546925,NA,NA,327642.8461999929
M473T770_POS,473.30887768401203,769.8265,1191374.4254655652,1094983.221419261,1171578.2801406244,1336616.4307099567
M473T503_2_POS,473.32166800461437,502.63,NA,360344.69595703384,277765.0622015638,266580.48943303624
M473T902_POS,473.34299696865077,901.831,671938.553202053,639380.9206689523,651764.1394072184,631020.9047174536
M473T443_2_POS,473.33814861150654,442.762,1095701.1972246037,958691.5933315423,963730.08891797,950714.8955878902
M474T703_POS,473.6844258526307,703.148,529157.234566403,322531.94550937554,454187.75134863483,357283.03876406216
M474T928_POS,473.82704289586565,928.381,314385.85618603753,350596.8444167255,422621.16834392236,396238.74955907895
M474T442_POS,473.8396822187846,442.346,577884.4375390612,369814.8495201833,412179.02843906404,462120.1375029307
M474T97_POS,474.0519970595067,97.2049,NA,2774612.216809204,2538024.4468437494,2760034.8097942136
M474T671_POS,474.11701702175776,671.1,286584.5580445338,239920.99678125358,NA,NA
M474T107_POS,474.1447695405098,107.493,NA,394144.4211468743,574473.3652187508,NA
M474T526_POS,474.15940255722194,526.4735000000001,6657869.059576205,6707857.068997786,6660889.105339848,6591879.312846926
M474T433_POS,474.1837362152382,433.122,184702.72698281312,214566.4501874992,NA,199801.00319531228
M474T702_POS,474.1869285183019,702.0465,327531.06427148415,NA,296540.55826172204,NA
M474T333_POS,474.2551474731747,332.501,290228.14814974007,353162.0523255227,259136.24766093813,263890.87428125116
M474T274_POS,474.2547150943649,274.1255,NA,224612.3953763024,NA,171820.94539062356
M474T769_POS,474.3132792030233,769.005,NA,328527.15858827776,NA,281888.50709296885
M474T902_POS,474.3469086376233,902.167,187901.90238281287,144561.42753850576,138352.2846468746,138049.41510905186
M475T591_1_POS,474.6567601327931,591.3154999999999,2502129.5805534213,2486635.205020322,2728555.737624283,2410549.400066055
M475T61_POS,474.8312735100453,61.307199999999995,18486031.921875037,21460675.62174246,24250713.85633749,20504222.34840005
M475T185_POS,474.97084302404323,184.66750000000002,1180902.4876425788,1331144.7812402353,1258172.942078127,1212794.4126018437
M475T329_1_POS,475.10170984556083,328.5145,189675.52710468555,NA,239007.42249999868,NA
M475T353_POS,475.14057920968,352.63599999999997,510723.58968229155,534627.7355424063,547082.6332089846,566831.6654856802
M475T526_POS,475.1624113835661,526.4735000000001,1355851.1205555592,1380627.721474608,1187789.8433906296,1252209.6136513606
M475T591_2_POS,475.15743621237425,591.3154999999999,1682252.9536228536,1765678.5890424042,1747193.546737115,1661571.5085532698
M475T302_POS,475.1559907916409,302.3315,209904.05955234423,159863.92217578148,258877.97707700977,248602.4113671876
M475T703_POS,475.1565430796479,703.21,1203226.131367193,1002844.0892421931,813048.9510885454,NA
M475T175_POS,475.15638074939096,174.51,NA,201765.0163286834,255063.53032617256,NA
M475T659_POS,475.20864084737684,658.6545,293615.2323733272,399127.5161999988,305365.25293750095,314177.4111948789
M475T686_POS,475.20840131445703,685.6195,NA,253261.0987955734,NA,176866.94390000027
M475T329_2_POS,475.2406320216123,329.001,390388.16050781164,NA,437738.4365440825,293521.5291421901
M475T682_POS,475.26793294056006,681.931,360339.04605338303,295300.44822265505,NA,414940.4321562482
M475T719_POS,475.30463884601266,718.842,9955302.451031253,31224905.82802514,9931342.427962461,10244771.601750042
M475T761_POS,475.3047199408193,760.7175,6945575.570101978,NA,8182373.8916726075,NA
M475T640_POS,475.3048856196605,639.907,310108.064912862,NA,NA,327983.7701074218
M475T427_POS,475.32451457473513,426.535,66954116.69483325,72245488.62708059,66251377.68609571,68923335.16610815
M475T503_POS,475.32448631589034,503.2745,34430767.69022644,34896050.88459997,33563960.98962434,32020425.86205183
M475T813_POS,475.3254962777098,812.58,NA,280902.68170963234,181717.61214908896,184498.68506562783
M476T554_POS,475.6464662967751,553.899,369925.8878746078,423658.46295432665,492082.74554338073,627338.3303281222
M476T591_1_POS,475.65729752990785,591.338,847418.1068701168,836302.9140803041,1038693.5248906296,719785.3139075438
M476T503_POS,475.82610584362266,503.2745,18537570.690462355,18939797.053712126,18623340.15144847,17952777.369474124
M476T184_POS,475.9773119553179,184.2705,229699.89214876384,211406.92437220877,318405.5344513889,189180.48397500056
M476T70_POS,476.0119188025351,70.18825,88047585.9861497,85922660.6704625,83267042.49329445,89734886.04011118
M476T85_POS,476.00093844332946,85.18299999999999,NA,NA,10270734.052983265,12046880.465920312
M476T181_POS,476.027043181214,180.686,230356.13730468653,210780.62190625016,NA,NA
M476T556_POS,476.14773851498364,555.5645,237716.33068777816,290549.31922500156,319493.4231828847,274632.19695019297
M476T471_POS,476.1439466474719,471.056,149150.46514648473,162935.91929062558,NA,NA
M476T591_2_POS,476.15850330615314,591.3154999999999,325751.0323178028,231067.1526562524,430319.0204095998,284380.98273297615
M476T526_POS,476.1658335405577,526.444,272851.5068421873,NA,221114.37718828284,262713.6514895794
M476T378_POS,476.305744956422,377.8725,454074.7503180815,513169.36066198675,465038.2944570312,466727.77246240457
M476T719_POS,476.30719438222184,719.2570000000001,3263461.9947697483,7507434.438225768,2986512.152591528,3041168.569072253
M476T427_POS,476.32784811162264,426.535,17239420.37404935,17306414.319641616,15950607.242573561,17575544.887981717
M477T556_POS,476.64845464506874,555.637,NA,135651.70878076096,86661.71510312492,NA
M477T503_POS,476.82927860930886,502.554,1073396.790239583,956330.9054941387,1030610.7552292952,1001915.8534978512
M477T70_POS,477.0135830907688,70.18825,12346015.50735912,12954229.089606605,12635655.037185505,12086750.347695138
M477T399_POS,477.1851972336767,399.425,1081798.246080727,1180868.4157299036,1057094.8555324161,938162.2754687486
M477T930_POS,477.18676768918294,930.0889999999999,115707.81098307297,101654.69609362808,NA,NA
M477T620_POS,477.22430745701325,619.5765,5412872.855442698,5697496.363079424,5423883.758090064,6211774.261112245
M477T632_POS,477.2240589914643,632.0160000000001,3195572.682433086,3366388.8690972305,3803610.6400937685,3883597.685395327
M477T696_POS,477.22358019973944,695.9585,2135453.4679406234,2038792.3684809913,2136952.6331516267,2154728.590800787
M477T714_POS,477.2836432833293,714.438,4925391.665781282,4797719.110302045,4304411.760910657,4263944.270000062
M477T762_POS,477.2838492363668,762.224,NA,636199.1864032146,553611.4333886724,532572.1953984278
M477T662_POS,477.28385489895714,662.002,1288481.8358259962,1048142.85671876,NA,NA
M477T726_POS,477.3205052533525,725.8154999999999,1823510.7613957378,1967100.7031584706,1378776.847382811,2034459.858871081
M477T920_POS,477.3172834100704,919.693,516466.3706733415,533001.9592660276,489466.5455109421,464167.61525710335
M477T426_POS,477.33106766479284,425.877,2597548.1214843816,2507964.4893671917,2358333.928840909,2437868.51467856
M478T568_POS,477.6352612618123,568.057,NA,190417.02916016043,NA,185178.89730976653
M478T184_POS,477.9790531530233,184.274,407866.50940277835,375796.078125,357046.72119140625,585702.1781770844
M478T70_POS,478.0066283026389,70.2425,16572438.670692198,17026234.76442526,16341454.96222852,16156126.36787163
