peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,QC_01,QC_02,QC_03,QC_04
M80T741_POS,80.49153314278276,80.49149676136796,80.49156592123806,740.57,739.931,740.703,3,3,371571.9033437424,NA,337659.76939687494,406694.6446339335
M81T683_1_POS,80.70973497815635,80.70972881407621,80.7097411422365,682.711,682.663,682.759,2,2,NA,469521.40543749643,NA,468259.70675650635
M81T757_POS,80.8045370827478,80.80449176265712,80.80455648684142,756.968,756.529,757.424,4,4,569104.6621514749,507578.8145634732,537239.9945434645,503137.9673152963
M81T922_POS,80.94818426108125,80.94816515133897,80.9481993430746,921.691,921.027,922.709,4,4,14793902.681073662,13037553.263976373,11616002.7137177,13207551.781170119
M81T896_POS,80.94819419219021,80.9481914095018,80.94819697487863,896.2529999999999,895.846,896.66,2,2,NA,4916565.056815785,7258389.467962523,NA
M81T62_POS,81.01468101188217,81.01462351873477,81.01472916913758,61.65585,61.3486,61.9582,4,4,16498657.943554703,18803525.40261875,24603792.154048424,18965199.099120047
M81T925_POS,81.05313352875838,81.05310505516951,81.05314045287507,925.209,925.203,925.847,3,3,6652818.146357965,7357437.958152176,NA,8373823.0889819525
M81T72_POS,81.07024196611317,81.07015963480745,81.07029724337677,71.64054999999999,71.5116,71.7154,4,4,37857543.24328422,33873336.48817373,37922074.28724061,44054395.73753642
M81T95_POS,81.07024548374865,81.07023945887289,81.07028202356364,95.0564,93.7389,96.771,3,3,83385850.57146454,NA,86227716.23377259,86128343.22929259
M81T683_2_POS,81.2603150360433,81.2603002787503,81.26036508820572,682.7595,682.663,682.763,4,4,810516.1647522398,977666.0042500074,1015834.9366289101,1005422.1221601475
M81T748_1_POS,81.26601687764258,81.2648996285668,81.26613324317034,748.13,740.557,748.348,5,4,848663.8889343813,1039801.4326687433,936160.8568300797,843450.1298932382
M81T683_3_POS,81.3718454522512,81.37182758021369,81.3718633242887,682.7115,682.663,682.76,2,2,NA,NA,327456.34662499494,339628.1389397757
M81T748_2_POS,81.37757388270676,81.3775358186963,81.37760978679889,748.13,747.394,748.324,3,3,244477.768424999,313729.8201796836,NA,328291.8552427448
M82T62_POS,81.52091988869105,81.52090876717652,81.520953191666493,62.001,61.9169,62.0872,4,4,1574783101.6403766,1503060976.0532248,1859128026.2690046,1366119636.7669098
M82T936_1_POS,81.5208212121509,81.52075342087174,81.52085170255411,936.3109999999999,935.58,936.434,4,4,330345226.4964954,298878250.42216694,300127618.7626162,298294677.9426701
M82T657_POS,81.5208527561048,81.52082388339039,81.52086502172831,657.4075,652.771,664.491,4,4,35514042.20476333,10238909.722318029,41362089.09743025,14276966.458083354
M82T238_POS,81.52092963143082,81.52089141508726,81.52093394302011,237.865,236.063,238.517,3,3,16713802.334583336,11203667.738703126,NA,18210498.625848215
M82T577_POS,81.52086832810915,81.52086190175966,81.52088975749147,577.268,576.298,578.801,3,3,18706345.491643086,31880982.090592682,NA,16604053.84161163
M82T360_POS,81.52091206771604,81.52088790391001,81.52093029221083,359.79,356.543,360.335,3,3,11950698.59409373,10264755.115963802,NA,10574998.947778143
M82T1015_POS,81.52090868364063,81.52086590585114,81.52092132135755,1015.1600000000001,1010.1,1023.21,4,3,11757437.83969048,NA,9547497.357187508,7670401.818437544
M82T178_POS,81.52093452606469,81.52089653731699,81.52093649585868,178.413,172.234,178.624,3,3,12144538.687450884,16925548.762018543,NA,10872567.481019896
M82T630_POS,81.52084665381793,81.5208103524118,81.52086886344807,629.552,627.956,636.143,3,3,10907106.663749993,21815649.076875042,NA,10365874.740000004
M82T319_POS,81.52089572322097,81.52088717382219,81.52092723060674,318.9205,307.799,323.905,4,3,13665792.028187519,12115910.28306248,NA,6551517.128364562
M82T109_POS,81.52091663199724,81.52089403771859,81.5209392262759,109.3885,108.454,110.323,2,2,16960612.473059222,NA,NA,13220147.549131947
M82T275_POS,81.52089255579392,81.52087201423402,81.52093391097036,274.905,272.819,284.035,3,3,16233758.036929663,14757570.224769881,NA,21795930.996974997
M82T533_POS,81.52089038053785,81.52087478805737,81.52090597301833,533.077,533.074,533.08,2,2,10565715.963000018,NA,NA,10591117.839286223
M82T520_POS,81.52085538266225,81.52084762026993,81.52086314505456,519.8969999999999,519.78,520.014,2,2,11077625.617284713,8576172.935803523,NA,NA
M82T389_POS,81.5209166016038,81.5208848877263,81.52093335058109,389.215,377.958,390.391,3,3,12443425.549843755,11478304.582539085,NA,9595119.533216905
M82T676_POS,81.52087119507817,81.52086374111634,81.52087864904001,675.6365000000001,674.426,676.847,2,2,NA,17467538.778854825,NA,13358770.483469706
M82T1079_POS,81.52090168953832,81.52087875426636,81.52092462481028,1079.0300000000002,1078.89,1079.17,2,2,4851117.796145887,NA,NA,4934845.60350005
M82T487_POS,81.52088373205362,81.52087572680735,81.52089173729988,486.76300000000003,486.047,487.479,2,2,NA,11961938.116518771,NA,19887747.468833327
M82T88_POS,81.52092872239746,81.52092344835147,81.52093399644343,88.4682,88.1484,88.788,2,2,25747109.665213246,43411059.80998264,NA,NA
M82T421_POS,81.52087650643176,81.5208688187469,81.52088419411663,420.7985,419.866,421.731,2,2,36223405.424954616,NA,NA,18195422.97653031
M82T121_POS,81.52090283862762,81.52088967891196,81.5209159983433,121.4355,119.15,123.721,2,2,NA,12469303.892779514,NA,13938414.15551136
M82T460_POS,81.5209063205871,81.52090240660921,81.52091023456501,459.9635,458.826,461.101,2,2,11628408.413289465,10231811.235367643,NA,NA
M82T553_POS,81.52088634409287,81.52086792905448,81.52090475913127,553.433,552.195,554.671,2,2,12906953.619056279,NA,NA,10108966.193979176
M82T204_POS,81.52093149411236,81.52089623642073,81.52093151118125,203.697,195.628,208.514,3,3,13651348.497600006,9784248.844514802,NA,12980526.727055559
M82T149_POS,81.52091726280302,81.5208967510192,81.52093202476469,148.724,143.107,157.361,3,3,12156726.170875017,12270722.797125012,NA,7591318.686421868
M82T1058_POS,81.52088566237936,81.52086930641029,81.52090201834844,1058.01,1055.37,1060.65,2,2,NA,NA,10507757.809772857,12427451.235183183
M82T1036_POS,81.52091168644978,81.52089935847465,81.52092401442492,1036.0300000000002,1032.38,1039.68,2,2,8822430.68437501,NA,7539233.249437449,NA
M82T61_POS,82.01409070855836,82.01406302524893,82.0141095253717,61.3717,61.2658,61.9169,4,4,322375932.3612827,352190570.55201155,482085134.00133634,344811784.0132997
M82T936_2_POS,82.0182733748228,82.01408271810818,82.02246403153742,935.6510000000001,934.868,936.434,2,2,NA,NA,9388451.126906214,8197174.998385415
M82T126_POS,82.06546485360707,82.0654119780656,82.06551095527523,126.2935,126.09,126.327,4,4,12063255.500600696,11183269.773664074,12266878.926093753,10183477.528992558
M82T883_POS,82.30119688041418,82.30118801189263,82.3012723438798,882.5875,882.522,882.651,4,4,641119.46363867,600281.8487511383,589515.923881393,574770.3213052202
M82T850_POS,82.30118511440446,82.30115770505166,82.30124664421274,850.068,849.358,850.179,3,3,390046.1810976584,365313.88489818876,NA,348726.4326748077
M82T352_POS,82.35782872688871,82.35780853363875,82.35788528562566,351.8755,351.543,352.881,4,4,925235.3621986625,983974.7012343828,1162666.478542752,1096438.9641634105
M83T62_POS,82.53742781202078,82.53732104273043,82.53748022533254,62.001,61.9169,62.0872,4,4,1442319032.5085964,1486680987.470421,2111855114.8884573,1522110552.9132934
M83T936_POS,82.53737643163032,82.53730924595851,82.53740305706935,935.9475,935.58,936.346,4,4,193302967.4700006,198762380.05610076,183372659.27591205,206813026.97157493
M83T84_POS,82.53744136664605,82.53742678464702,82.53745594864506,83.9058,83.7955,84.0161,2,2,NA,54169964.980017856,NA,40637217.637145236
M83T926_POS,82.80518024329211,82.80513572971988,82.80522246262612,925.9605,925.847,926.043,4,4,525222.399641674,487213.5010740701,433241.6612785816,488022.11753906636
M83T923_POS,82.94520257944119,82.9451785852003,82.94520354088013,922.709,922.548,923.533,3,3,3278700.5959973866,NA,3458406.389867185,3378317.7869999926
M83T688_POS,82.94519984131811,82.9451951580621,82.94520011288809,687.754,687.749,688.589,3,3,216341.79172916498,218286.23533116415,230383.73631640608,NA
M83T61_POS,83.0377357914604,83.03769821763797,83.03774642973042,61.3717,61.2216,61.9582,4,4,169687656.9425782,202654335.60133326,258236967.94056162,193194747.34893742
M83T935_POS,83.0378111671962,83.0377994106936,83.03782292369881,934.8985,934.868,934.929,2,2,NA,NA,13109860.667200223,14646683.196700078
M84T936_POS,83.53611445897751,83.53607624469798,83.53614130721671,935.9475,935.58,936.346,4,4,22605714.445187435,21770808.04125728,24912048.688267775,28542138.755981043
M84T62_POS,83.53619806354064,83.5361799984218,83.53623151222499,61.65585,61.3486,61.9582,4,4,197094626.0588116,221647750.29047623,281400741.5196179,222104120.66307214
M84T946_POS,83.9300697603357,83.93002754433668,83.93010023987486,946.261,944.33,948.235,4,4,593399.6150628929,259871.0730669661,501620.93125624896,455827.74406808
M84T61_POS,84.0116110792084,84.01158077710201,84.01164233922687,61.307199999999995,61.2216,61.3948,4,4,46862477.7656251,45000401.807789914,65002482.409549974,48322250.44436252
M84T68_POS,84.044666880595,84.04463833029385,84.04473296196018,67.84785,67.7422,67.9007,4,4,204699719.8333618,228612991.8838819,225660514.31730276,206871856.95114675
M84T965_POS,84.04468013572375,84.04464736720047,84.04472698289585,964.642,962.518,967.428,4,4,126356531.54926609,130108792.29233694,144630860.293021,170374312.5511883
M84T119_POS,84.04470569238033,84.04463874193848,84.04477264282218,118.662,118.371,118.953,2,2,NA,NA,47974925.619880214,32206343.27214706
M84T98_POS,84.044689218174085,84.0446589749867,84.04471946136148,97.7696,97.2049,98.3343,2,2,NA,NA,50122455.26180456,44391789.19404477
M84T1034_POS,84.04465190537057,84.04464502132363,84.04465878941751,1034.5,1033.08,1035.92,2,2,45950184.51120161,64078703.46937491,NA,NA
M84T1011_POS,84.04464953197271,84.0446436150051,84.04465544894033,1011.245,1009.13,1013.36,2,2,32568199.01749986,64388013.98791652,NA,NA
M84T798_POS,84.38494785783084,84.38493853740235,84.38501202798899,797.526,796.55,799.154,3,3,390291.12664932385,401027.84381314897,219234.04456875086,NA
M85T760_POS,84.6005372641172,84.60050387438092,84.60057065385347,760.253,759.777,760.729,2,2,NA,272979.92411250435,319753.9434817706,NA
M85T352_POS,84.80031860719168,84.80029222213885,84.80032298373992,352.048,351.56,352.191,3,3,342326.27227734623,NA,402716.6003320334,425736.28120842547
M85T602_POS,84.80322010463962,84.80319388872488,84.80325165986079,602.095,602.041,602.147,4,4,201840.38382656232,214576.294050781,181810.8664531248,167997.9177433613
M85T767_POS,84.80324549935477,84.80316712156831,84.80325861599226,767.4675,767.348,768.12,4,4,521132.8788544888,531836.5488159182,505829.8911512295,531342.3303231111
M85T932_POS,84.91157816934269,84.91154370792044,84.91158087481553,932.48,931.82,932.535,3,3,NA,87334.09561172087,74835.31781249869,98079.76788749744
M85T62_POS,84.96000566115609,84.95998782822913,84.96003616109739,61.93755,61.3948,62.0438,4,4,942028392.0834372,1037768882.3555996,1262272943.7716126,1023072060.4389825
M85T937_POS,84.95995471853317,84.95988276861101,84.95998196998099,936.7065,936.309,937.067,4,4,8393340.983882248,9493674.444374947,8664864.101060476,8899690.913039077
M85T77_POS,85.05119842888186,85.05115853313168,85.05123629212501,76.5332,75.4629,76.887,4,4,23309244.189846132,22097131.827139426,21833402.010357674,24184778.24697498
M85T476_POS,85.18922819028029,85.18921794896079,85.189289395329,475.9545,475.067,476.165,4,4,377089.0325070295,393928.48643906234,364537.5606914036,385166.1090374986
M86T61_POS,85.96326739140757,85.96324318198778,85.96330061453759,61.3948,61.2658,62.0438,3,3,9344444.83066407,11320820.1676375,11708845.497064069,NA
M86T106_POS,86.06029766316516,86.06028161901466,86.06030945969994,105.5125,105.177,106.261,4,4,17574130.637187496,26613791.083099995,20111902.396874983,22352699.354999997
M86T62_POS,86.071482496599,86.07147135179314,86.07162188517918,62.001,61.9169,62.0872,4,4,8792146.379135747,9503695.374184828,11382318.571019135,8162904.161607818
M86T98_POS,86.09669849981111,86.09664237351612,86.09678518385623,97.50595,97.2049,97.5788,4,4,132778529.00529735,146631234.79967996,136762980.40850013,145318293.37173757
M86T80_POS,86.09670957796028,86.096645720015,86.09677343590556,79.54505,79.0372,80.0529,2,2,NA,8414846.103035014,NA,12426706.343233915
M86T926_POS,86.09672107966199,86.09666359337368,86.09677856595029,925.856,923.386,928.326,2,2,NA,3503702.7321001883,4314132.986693353,NA
M86T785_1_POS,86.16218196339709,86.1621259214731,86.16220452934179,784.506,784.126,784.942,4,4,6974409.42387783,5934917.8019204335,6549007.504385176,6110385.398203094
M86T785_2_POS,86.27364095189458,86.27361855021175,86.2736729164275,784.892,784.17,784.965,4,4,3171730.097569016,2634978.0299431724,2673123.3864444504,2674735.4084062497
M86T757_POS,86.29996824279864,86.29995049659533,86.30000973445208,756.63,756.529,757.276,4,4,469856.65075121913,401389.4770379458,419661.51761067746,410792.91187109216
M86T860_POS,86.30001941148845,86.2999806071868,86.30002834050374,859.7015,859.322,860.079,4,4,260552.24521205077,227651.79867187748,213034.33203047022,238321.5744617748
M86T784_POS,86.38507303419613,86.38505959301169,86.38510020619972,784.1389999999999,784.006,784.965,4,4,633874.9716041669,493592.2802180926,488700.49666796665,579018.5409374952
M87T788_POS,86.80390764840739,86.80387933886804,86.80400885516244,788.201,774.206,789.904,5,4,525419.7100400438,654203.5613299045,609594.0560332051,445988.97947005037
M87T806_POS,86.80387288323547,86.80386358476609,86.80400565281234,805.822,805.763,805.893,3,3,292195.53861914104,293275.17832910357,NA,276109.5089055942
M87T126_POS,87.02655820078641,87.02654356779206,87.02657435883772,126.32,126.274,126.869,4,4,52900377.30369994,52277016.47164283,54968150.97583333,55476773.797499955
M87T183_POS,87.04427723441461,87.04425847499468,87.04438608474763,183.4285,182.518,183.575,4,4,29959108.782473706,95473794.12323956,107917541.68232815,115169579.78626165
M87T65_POS,87.05556318305733,87.05554629199663,87.05558007411804,65.27545,64.8913,65.6596,2,2,882511.96625999955,NA,1536117.7174656233,NA
M87T727_POS,87.30837834436505,87.30836626532604,87.30839001013882,727.1134999999999,726.637,727.523,4,4,1770468.014184713,1626683.285552719,1630438.0940623374,1623011.2250260315
M87T818_POS,87.30785189546559,87.30783586211427,87.3078708022776,817.694,813.356,819.293,3,3,216084.32722412044,161048.38909090924,105922.86436210884,NA
M88T943_POS,87.50954498527094,87.50947743904935,87.50961253149252,943.3135,940.73,945.897,2,2,257403.66246718832,NA,NA,342423.98422030587
M88T62_POS,88.02344603291161,88.02336980521376,88.02348579096369,61.93755,61.3948,62.0438,4,4,114663889.61276783,126887056.36322868,170403359.6591554,136312620.6697251
M88T785_POS,88.27692953337906,88.27689926605434,88.27693121734882,784.556,784.006,784.965,4,4,700426.4783125019,505056.2982449773,598445.8271875009,722996.6560312499
M89T939_POS,88.50927699356811,88.50922296658106,88.50930462270226,939.1379999999999,938.424,939.839,4,4,12055905.214172322,11715525.417937506,6279629.138489561,8794116.281234376
M89T62_1_POS,88.52512308557215,88.52502993109934,88.52515589680517,61.93755,61.3948,62.0438,4,4,5365876.196666021,5068083.2991749905,7516078.108498824,5902297.907424316
M89T785_1_POS,88.60453553487916,88.60452709773122,88.60454505872538,784.9035,784.17,785.756,4,4,18703858.948147327,17382330.679475725,20017750.515788496,18424297.13082234
M89T785_2_POS,88.71601718213557,88.71598504650704,88.71610855309142,784.9035,784.17,785.756,4,4,8076491.804928507,7319278.496287127,8175162.067080374,7981025.379925755
M89T785_3_POS,88.82749618214403,88.8274670217778,88.8275512109277,784.892,784.17,784.965,4,4,1662286.554581258,1432761.0716197968,1701915.118066418,1565857.239143746
M89T797_1_POS,88.82859349115284,88.82856631503297,88.82860053098771,796.658,796.55,797.472,4,4,2642971.0459020943,2298762.2556992085,2506819.884133729,2444790.445775864
M89T797_2_POS,88.940065675002,88.94005121107774,88.94008013892626,797.085,796.698,797.472,2,2,1057856.447742183,NA,959308.1388109387,NA
M89T62_2_POS,88.95287153566258,88.9528671469388,88.95290498164621,61.93755,61.3948,62.0438,4,4,20069241.48512208,23326146.390552707,29444853.873779483,22267290.383662596
M89T936_POS,89.00848415001437,89.00839200613171,89.00849336652577,935.9475,935.58,936.346,4,4,49743029.370684214,47196674.74534099,45917805.161373384,42074251.1094579
M89T455_POS,89.04221114307919,89.04218536969043,89.04224305253473,454.6605,454.614,454.78,4,4,2117728.974037527,2227871.778437485,2411655.988125015,2529511.9306624895
M89T98_POS,89.07119403500856,89.07110905953539,89.07125298022518,97.5647,97.2049,98.2633,4,4,9584466.166884936,11311298.074071882,9272855.711687513,9744660.40447779
M89T928_POS,89.07924073991333,89.079193375009325,89.07925520537913,928.008,914.362,928.508,4,3,3576887.5180664063,2443175.3258593865,NA,2831145.216241571
M89T834_1_POS,89.27674548632604,89.27673307098691,89.27683336908466,834.3575000000001,834.283,834.443,4,4,1069129.837966587,1260341.3443227469,1156817.7323935486,1068984.5395625017
M89T764_1_POS,89.27674902169291,89.27672017563913,89.27679042284151,763.5815,763.155,764.122,4,4,663033.4821741111,529077.1646367186,688878.0760937509,572230.0932304707
M89T834_2_POS,89.3882447796949,89.38823187603967,89.38831855975754,834.3165,833.606,834.365,4,4,444571.6812907425,578267.0308013394,513712.3978660659,422055.5395605473
M89T764_2_POS,89.3881986804749,89.38819507097517,89.38820228997463,764.0195,763.917,764.122,2,2,NA,243677.50993125213,301555.1930937479,NA
M90T939_1_POS,89.50691339665664,89.506803406086,89.50694515026868,939.105,938.424,939.212,4,4,236660729.94750085,202113090.64409533,202586095.24694777,219735030.30199736
M90T541_POS,89.70465708998074,89.70461773746926,89.70466822385764,541.427,541.387,541.591,4,4,286242.0527812472,293013.880028906,340543.62652382284,373700.72259081784
M90T939_2_POS,90.00861783072693,90.00858054084189,90.00862167573305,939.146,938.424,939.212,3,3,5716588.473056865,4810027.152337464,NA,3678209.622674996
M90T67_POS,90.05518785749767,90.05516957198894,90.05522521406556,67.14925,67.0486,67.1886,4,4,75967067.07597761,78651226.86980063,82230805.17230366,77269323.48170094
M90T767_POS,90.2986599726564,90.2986430351591,90.29868716422286,767.348,766.618,767.469,3,3,322868.25605234323,NA,301614.2293782544,383925.28989843896
M90T898_POS,90.30779681106159,90.30777276276407,90.30780632804301,898.0115000000001,897.672,898.358,4,4,538339.863750002,558211.7497231464,551990.3441249959,584625.8211068625
M90T937_POS,90.31719343760793,90.31697456670122,90.31741230851463,936.7065,936.434,936.979,2,2,NA,NA,1892069.310665638,1755870.636265628
M90T62_POS,90.31770252175039,90.31749878414291,90.317906259357855,62.35025,62.0872,62.6133,2,2,NA,NA,13770730.722182626,4662568.351800774
M90T784_POS,90.37944616210343,90.37940159204865,90.38188166349993,784.17,773.317,784.965,5,4,770713.3311890662,507235.8086979153,594699.1318750009,852826.8846093748
M90T739_POS,90.38186004435774,90.38185297239,90.38186711632547,739.0409999999999,738.976,739.106,2,2,NA,667897.2622037719,692969.705102157,NA
M91T937_1_POS,90.526088997022,90.52598245177765,90.5261089864863,936.7065,936.309,937.067,4,4,811767095.9006721,773189529.2843611,787877789.1610079,807623618.7144089
M91T63_POS,90.52612956364797,90.52611870909726,90.52616952019721,62.63290000000001,62.0872,62.7402,4,4,6076323904.70364,6347070681.837555,7321917834.359011,6344432198.566722
M91T986_POS,90.52609412843645,90.52606376672236,90.52612609025451,985.994,984.101,998.004,5,4,57811872.999750204,87165574.65106533,50921819.85876935,48924983.01815391
M91T655_POS,90.5261053392862,90.52607141381039,90.52612212628215,655.344,654.437,657.824,4,4,204793169.0758211,196702929.60634568,173329557.18889686,190399222.9520097
M91T1076_POS,90.52610773880542,90.52606445800991,90.52613357811497,1075.88,1072.75,1078.89,4,4,55941935.41250003,66269487.71704552,44762037.69535672,40203161.23423063
M91T109_POS,90.52612408982273,90.52609200113527,90.52614065740043,108.5675,106.33,115.945,4,4,107382166.39473915,74738927.42494743,87473674.30331579,77791855.88812505
M91T317_POS,90.52612789174938,90.5260894032025,90.52613529880594,317.285,316.887,317.675,3,3,135031766.95045453,238557253.56227157,NA,228909048.59558442
M91T1046_POS,90.5261064041323,90.526067985608,90.52611854114008,1046.245,1041.62,1059.41,4,4,54170520.93333317,80544466.40018529,52386416.57029416,38456205.36750011
M91T467_POS,90.52610870537754,90.52608726317864,90.52612064017981,467.053,461.889,468.554,3,3,NA,96051912.2319705,89782880.64701629,55299382.94010006
M91T175_POS,90.52613349207058,90.52609078542967,90.52614030221154,174.557,168.689,175.453,3,3,63332365.475887544,72143031.58575004,NA,84175790.1101482
M91T418_POS,90.52612980255407,90.526083259258,90.52613575829412,418.435,413.186,420.896,3,3,77126452.17163453,160245367.76328185,NA,151753107.37439707
M91T140_POS,90.5261307713069,90.52609336806952,90.52613784175617,139.7245,135.828,152.732,4,3,58369379.87992649,43123731.494692326,NA,62279215.25683337
M91T1025_POS,90.52609488033885,90.52606139200192,90.52612424716936,1025.08,1020.75,1029.45,3,3,102910834.00968784,NA,53806848.84926492,81181144.80000015
M91T517_POS,90.52612580312375,90.52608389013878,90.52612652006353,516.506,515.908,523.941,3,3,40655017.319000125,94216107.20806822,NA,49092110.21297063
M91T361_POS,90.52613034412828,90.5260885920315,90.52613501698887,360.684,358.144,366.933,3,3,53431717.62853132,64063780.95889292,NA,63570126.80125004
M91T387_POS,90.52611441425026,90.52608535745131,90.52613441168792,386.734,379.446,388.726,3,3,69201691.6633977,NA,181148575.15854156,59532766.40168412
M91T211_POS,90.52611613190084,90.5260932223313,90.52613903109811,210.6205,198.808,218.25,4,3,216729151.3132094,47861281.948593736,NA,42974702.5716429
M91T1010_POS,90.52610730458338,90.52609631417334,90.52611829499341,1009.845,1008.3,1011.39,2,2,NA,81807011.73306009,49590441.92266636,NA
M91T555_POS,90.52612715781076,90.52607632688009,90.52613100763357,554.671,551.517,564.665,3,3,153829078.29468745,63296361.352272734,NA,205377193.61730665
M91T590_POS,90.52611960527639,90.52611659046656,90.52612262008623,589.6665,587.23,592.103,2,2,81509636.62183334,86289510.52839816,NA,NA
M91T441_POS,90.52611470719472,90.52611074681707,90.52611866757236,441.4635,438.958,443.969,2,2,85328605.2281378,NA,57614221.20502646,NA
M91T238_POS,90.5261114414199,90.5260900780964,90.5261328047434,237.696,234.43,240.962,2,2,NA,117787798.9576628,NA,79793215.02672417
M91T490_POS,90.52609604863781,90.52607985365793,90.52611224361769,489.5585,485.828,493.289,2,2,123975945.8182325,NA,NA,61381505.05569051
M91T764_1_POS,90.6057647792206,90.60576073051867,90.60576882792256,764.0505,764.007,764.094,2,2,3736505.5580401774,NA,NA,2273844.07450003
M91T764_2_POS,90.71731823819786,90.71724873885816,90.71734005161186,764.0645,762.38,766.456,4,4,2606622.8436359367,2367191.6229715017,2304770.3642104147,3515263.6382839684
M91T62_1_POS,90.73536388230333,90.73496303827105,90.7355792078555,61.9169,61.3948,61.9582,3,3,NA,7988109.865974998,17191260.02686127,17661922.544696774
M91T936_POS,90.7353182371364,90.73520173023415,90.73543474403866,936.299,935.619,936.979,2,2,NA,NA,1344305.4436947217,1652390.3305312642
M91T930_1_POS,90.76663680070664,90.76656918809053,90.76688522901783,930.1195,929.339,930.816,4,4,65990.79716455046,127396.40022967094,131811.3432874756,175637.22461718693
M91T766_POS,90.82968592054803,90.82965107313365,90.8297101580579,765.786,765.649,766.456,3,3,NA,967592.9732067877,1050672.19459766,1126097.267873846
M91T930_2_POS,90.976861882777,90.97683671833605,90.97686332645651,929.6724999999999,929.339,930.042,4,4,74078340.64724974,74614473.1736252,70677304.88235597,73759037.71767859
M91T937_2_POS,91.02771131014106,91.02767873727448,91.02772794708773,936.7065,936.309,937.067,4,4,38460074.98399643,39262890.16853125,41268432.69770856,39924360.74055019
M91T62_2_POS,91.0276978884042,91.02756416336807,91.02776073544591,61.65585,61.3486,61.9582,4,4,354861260.56569487,378127597.6002666,459745590.6478721,383315395.61684984
M91T992_POS,91.05447424447198,91.05443100070707,91.05449708646454,991.789,988.392,994.506,4,4,81118711.42054889,85275501.92646332,89584144.6805826,77690636.08114858
M91T97_POS,91.05447044002435,91.0544590394801,91.05448184056861,96.95339999999999,96.7019,97.2049,2,2,NA,81136859.85284904,NA,85872126.19358894
M91T854_POS,91.05447929077467,91.05443936808969,91.05451921345964,854.2885,854.24,854.337,2,2,2933704.3226562436,3599908.464107103,NA,NA
M91T834_1_POS,91.16859548792083,91.16852864425886,91.16866684859019,834.3575000000001,834.283,834.443,4,4,1539429.0637945342,1995576.3308250075,1853092.3027233132,1745978.3146830313
M91T929_POS,91.18782192193068,91.18776477257553,91.18798230826077,929.339,929.207,929.983,3,3,NA,125051.44827148541,168704.1987833553,156771.52669227327
M91T834_2_POS,91.28008359824258,91.28006726843172,91.28011011213299,834.3165,833.606,834.365,4,4,646037.6560765891,922260.0095244088,843437.6645647341,786906.8529821736
M92T937_1_POS,91.50470670486757,91.50461747764763,91.50474711423131,936.7065,936.309,937.067,4,4,53842683.21074139,54112674.79780304,51730221.12549701,43394193.29579063
M92T62_POS,91.54247243355927,91.5424498398182,91.5424872209753,61.93755,61.3948,62.0438,4,4,54597447.57246092,70008551.86789998,89821811.19660182,64437190.74625231
M92T816_POS,91.6125387211751,91.61242560363013,91.61259892928064,816.361,815.951,816.789,4,4,668140.2143330952,563660.6112044276,579863.4292317659,630399.4219190312
M92T834_1_POS,91.71916856767805,91.71912807125858,91.71918995294926,834.3575000000001,834.283,834.443,4,4,6942409.688466286,8821990.378400406,8369970.32175699,8218956.453862438
M92T817_1_POS,91.72394732321277,91.72392851558118,91.72398841524684,816.788,816.699,816.864,3,3,290949.58451425954,297154.94136957487,NA,283392.1131933607
M92T728_POS,91.81100338956097,91.81097211600628,91.81101553559255,727.5325,727.481,728.248,4,4,1390592.1675497945,1341399.346303203,1179737.8786339269,1348704.9931796768
M92T834_2_POS,91.83066869023477,91.83065185524605,91.83071099998523,834.3575000000001,834.283,834.443,4,4,3023336.5394112724,3883309.4199483255,3824189.6874270835,3762726.282168722
M92T834_3_POS,91.94210865683704,91.94207096571387,91.94216734347079,834.3165,833.606,834.365,4,4,583793.1250781271,742314.2102187632,772009.1587695292,879357.6302582962
M92T929_POS,91.98016699656841,91.98007298010035,91.98020735906226,929.3505,929.207,929.983,4,4,599741.5484285705,589113.6869157726,636835.9268333308,491158.400552555
M92T937_2_POS,92.00638816287619,92.00632152198116,92.00644204414334,937.124,936.309,937.756,3,3,1459312.028109373,2220361.6623718757,NA,1958477.6323997392
M92T743_POS,92.15905134027435,92.158995951247,92.15907713899439,743.1365000000001,742.415,744.121,4,4,615762.4264275031,548061.6743320338,687103.0877366378,420045.17263769894
M92T817_2_POS,92.16309758500401,92.16302988163834,92.16311755695554,816.826,816.699,817.619,4,4,4532150.264471527,4091161.1361855306,4494878.163811525,4814003.380018419
M92T817_3_POS,92.27460119471945,92.27458057618797,92.27461840074784,816.826,816.699,817.619,4,4,1991076.5548186363,1692604.4596250004,1875697.5390039077,2013235.706968138
M92T745_POS,92.27041713535198,92.27041036265065,92.27042390805329,745.3025,744.928,745.677,2,2,NA,NA,143695.13454687624,142543.3609726561
M92T255_POS,92.27697836009389,92.27694797538199,92.27700874480581,254.8095,254.15,255.469,2,2,288484.75428645796,211036.8143606775,NA,NA
M92T818_POS,92.38601520959593,92.3843481807447,92.38691284877427,818.0775,815.951,830.27,4,3,165843.49330664138,NA,283554.1191585914,363259.44788554794
M92T727_POS,92.38294452854139,92.38285682512983,92.38303223195294,726.753,722.657,730.849,2,2,548079.0686778827,NA,339228.7345712898,NA
M92T747_POS,92.4944008460277,92.49436266858729,92.49443902346813,746.9525,746.644,747.261,2,2,NA,183579.3953743472,148792.76447812413,NA
