peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,QC_01,QC_02,QC_03,QC_04
M564T603_NEG,564.2541511119324,564.2539135285675,564.2546464563108,603.0545,602.917,603.244,4,4,883052.0602148471,818528.8183267363,858759.1943796868,873892.8387053619
M564T587_NEG,564.2730803004885,564.2728219104207,564.2732507635054,587.232,587.1,587.429,4,4,3234871.8699152344,3506657.266879832,3574306.0392688657,3404639.941636121
M564T673_NEG,564.2731354299729,564.2729099156113,564.2733183944313,673.1015,672.931,673.263,4,4,27580458.06998019,26155252.01235553,27354101.41301737,28621295.139325995
M564T649_NEG,564.2658742365613,564.2650772491214,564.2664557240132,648.876,648.722,649.073,4,4,5705873.645013578,5837530.098708769,5547171.681946423,6370476.350203124
M564T510_NEG,564.3099377625102,564.3093909475773,564.3110444743397,509.85,509.701,510.045,4,4,752498.4603401874,679669.5572139401,733658.807374999,671844.0749335405
M565T190_1_NEG,564.6038352632936,564.6036158026743,564.6041477086869,189.7285,188.431,190.944,4,4,738436.45116741,881404.3653137775,781267.7466500986,809118.0434366409
M565T945_NEG,564.8458378943185,564.8455006332728,564.8461751553642,944.9435000000001,944.773,945.114,2,2,NA,106432.62446149462,NA,108739.59885180657
M565T452_NEG,565.015353436409,565.0148527161754,565.0162691759318,451.71500000000003,451.507,452.509,4,4,1150467.9577119104,1221188.3515602034,1124206.02013824,1186917.834967715
M565T80_NEG,565.0463692915533,565.0461879218386,565.0465144828589,79.756,78.9721,79.8111,4,4,21982634.13292341,20356736.820041724,22326831.26870491,20943079.99917477
M565T190_2_NEG,565.1044172635543,565.1039285770349,565.1051933823094,189.7015,186.809,190.974,4,4,209587.55652734393,383480.4173212077,253658.92341203042,140361.92612499994
M565T477_NEG,565.1545870393975,565.1543266296925,565.1547185820734,476.575,476.428,476.787,4,4,1649104.256119147,1660468.1848855948,1508668.9390974836,1588166.411957594
M565T758_NEG,565.1610591970382,565.1602282734681,565.161480583834,758.12,758.11,758.411,3,3,211382.9931796831,144720.25796914104,NA,195826.1749479181
M565T455_NEG,565.1928046710468,565.1925930431318,565.193041595488,454.9385,454.812,455.154,4,4,5220366.283024107,5369733.512132499,5290470.3737706505,5598394.269490008
M565T422_NEG,565.1925149410063,565.1923994306887,565.1927333682731,421.7345,421.557,422.537,4,4,9472270.460980998,10024354.564902158,10293283.32003672,10169601.137913473
M565T546_NEG,565.2390953320293,565.2379443307905,565.2399950451909,546.487,546.337,546.678,4,4,412029.78214955376,439335.61392299447,404877.33244698844,425497.23567522166
M565T684_NEG,565.2573031094308,565.257267686318,565.2574121531521,683.994,683.099,684.126,3,3,824415.6156925086,805700.7208375275,NA,838281.096648987
M565T603_NEG,565.2600826386758,565.260023480938,565.2601417964136,602.9835,602.917,603.05,2,2,NA,NA,138890.64239941337,137263.6923281271
M565T649_NEG,565.2691581653212,565.2689958396453,565.2693138336493,648.876,648.722,649.073,4,4,1556310.1345390624,1663582.2981845115,1453763.573477481,1712896.8866618732
M565T673_NEG,565.2755472573008,565.2753833737682,565.2757844911714,673.1015,672.931,673.263,4,4,5993092.704817044,5483873.607439435,5676376.682021282,5801360.043372187
M565T697_NEG,565.2850054792073,565.2780405192947,565.2853198859249,697.3805,697.14,701.566,4,4,4377217.062578079,1670487.4317714816,4218402.470849685,4746374.155187464
M565T538_NEG,565.3233348262381,565.3227791659934,565.3235102483452,538.1545,538.006,538.346,4,4,1291710.0737873896,1272590.4779342017,1249650.1965324534,1286274.72512499
M565T427_NEG,565.320225186902,565.3199761167675,565.3203947832811,426.616,426.011,426.716,4,4,532313.5630136739,574597.7080267842,480382.2585488322,575284.6022128911
M565T512_NEG,565.3233389613799,565.3226342822471,565.3237853493774,511.63,511.479,512.201,4,4,1946899.178413723,1993352.9287743042,1122632.5326490337,1504307.7822500025
M566T189_NEG,565.604232341896,565.6039445523761,565.6062097955811,189.314,187.598,190.944,3,3,NA,65876.42684157992,165828.75562152115,123124.47242539069
M566T80_NEG,566.0504442381075,566.0502573110376,566.0507002760172,79.756,78.1646,79.8111,4,4,2943189.686851173,3206039.633966034,2385312.8907188675,3146366.991073609
M566T337_NEG,566.1174150656018,566.1170505349236,566.1179300933826,336.813,336.773,337.832,4,4,111041.13625039054,164367.04643408186,206858.96481250075,175887.8455040695
M566T69_NEG,566.1563702036459,566.1561080670241,566.1566991513129,68.60079999999999,68.5618,69.3077,4,4,1885330.5328512061,1921016.9845103137,1831600.8843042192,2011587.74382414
M566T476_NEG,566.1592227075482,566.1590012534916,566.1595089409609,475.83050000000003,475.598,476.608,4,4,490551.11470377544,418264.91329241166,327936.1002604167,419419.7721905396
M566T495_NEG,566.1591616426695,566.1589749289674,566.1593483563717,494.9565,494.839,495.074,2,2,146826.59202714913,NA,NA,159486.3258427746
M566T455_NEG,566.1945902476153,566.1945169485158,566.1948786050357,454.9385,454.812,455.154,4,4,1446636.6616888773,1549155.3249561808,1479802.6164964184,1555201.3983338776
M566T422_NEG,566.1942970136554,566.1941666450824,566.1945323796792,421.7345,421.557,422.537,4,4,2639931.3620273373,2917838.410196284,2886116.9346789042,2648361.5752343726
M566T691_NEG,566.2134723029164,566.213277172522,566.2136185225037,690.7335,690.427,691.41,4,4,118869.49297226501,145960.37795390812,156040.00891406098,168974.3643499993
M566T547_NEG,566.2424316699289,566.2423565943305,566.2426555966763,547.2295,546.678,547.339,4,4,129837.06815842103,107539.45738769541,137654.98434657004,70207.31643515691
M566T683_NEG,566.2612529128951,566.2602247995397,566.2617765119876,683.149,682.951,684.126,3,3,266549.5858730494,204363.16248593325,185490.3469347682,NA
M566T648_NEG,566.2708328174244,566.2706401747255,566.2712635724781,648.039,647.882,648.223,4,4,271330.1281581996,319300.40083671967,261647.1734514519,326627.85894531134
M566T579_NEG,566.2786278339097,566.2783310937989,566.2787684073936,579.112,578.776,587.429,3,2,70008.0012757819,NA,58393.366445507694,NA
M566T697_NEG,566.2900825961678,566.2899794099926,566.2901923235793,697.3299999999999,697.14,697.477,4,4,1278401.763885729,1336149.3802047516,1224877.5012906352,1275135.2234593683
M566T673_NEG,566.2776076512682,566.2771442500202,566.2779962080132,673.004,672.435,673.126,4,4,969260.0009097247,805433.58425781,787179.5854145556,991784.4862944741
M566T623_NEG,566.2895123178475,566.2888920766343,566.2904088481309,623.071,618.744,624.095,4,4,104079.13051796687,142611.6124951162,104383.79483867133,148954.45012499887
M566T538_NEG,566.325471990563,566.3254376539717,566.3256039325726,538.131,538.006,538.178,3,3,NA,408137.1866220713,338680.1438032662,372451.7347501633
M566T513_NEG,566.3258657724532,566.3256919307211,566.3260396141852,513.1234999999999,511.549,514.698,2,2,NA,451564.0894375,670505.3813365974,NA
M567T67_NEG,566.7443590099771,566.744340818168,566.7447307987202,67.0183,67.0165,67.7164,3,3,1065695.9086974994,NA,1529693.2050734768,1131295.7912539057
M567T252_NEG,567.0024826081765,567.0020217917308,567.0027023211184,251.735,251.26,252.257,4,4,9400006.509208998,10024129.613854915,8165086.40577383,11511865.3541211
M567T348_NEG,567.1348483752901,567.134707247677,567.1350327154339,347.7235,347.581,348.513,4,4,266395.75593046925,419974.5577045465,279280.56162499974,386632.3726917604
M567T353_NEG,567.1674106364384,567.1672534241089,567.1678915345937,353.446,353.375,353.628,4,4,453751.4065981449,427166.687404542,381359.9349378251,393140.11385605496
M567T472_NEG,567.1856895443921,567.1855714085782,567.185807680206,471.6195,471.445,471.794,2,2,286438.31591585255,NA,287309.3372070318,NA
M567T454_NEG,567.1987721607275,567.197371069163,567.1989923317665,453.781,453.15,454.143,4,4,254120.03563750035,295431.7243461224,269338.61741874786,262275.91461484256
M567T423_NEG,567.2083952625878,567.2078414876559,567.2086172971029,423.337,423.228,423.493,4,4,5623925.583199868,6066733.784765607,5979889.890588945,5634914.061879966
M567T309_NEG,567.2082019304598,567.2074338519045,567.2083985715408,308.998,308.536,309.612,4,4,163200.47416874778,179035.24242903743,169205.9429296878,162022.59135644452
M567T567_NEG,567.2217012563365,567.2214670043186,567.2218757242238,567.262,567.127,567.467,4,4,135413.6532675767,140929.41966406177,148452.1730706372,146081.3785888656
M567T663_NEG,567.2576464478476,567.2571706460312,567.2576645312737,663.047,662.891,663.242,3,3,350027.3254365202,NA,314476.39220703003,428999.0829445811
M567T701_NEG,567.2746109590963,567.2743929000919,567.2749503245043,701.461,701.328,701.566,3,3,NA,535093.6884411556,480471.5985764485,544390.2688697898
M567T513_NEG,567.3373874877877,567.3373150991732,567.337668141338,513.289,512.201,513.982,4,4,678439.7956993545,1974982.4800701095,1066464.6656163358,696226.5744700507
M567T495_NEG,567.3378202537908,567.3377561405376,567.337884367044,494.7825,494.726,494.839,2,2,NA,NA,474456.9523517918,391800.96690468804
M568T348_NEG,567.636915615838,567.6365000610599,567.6376019019793,348.06449999999995,347.581,349.489,4,4,169202.4853032675,173078.16648769524,233898.62726562525,151169.8972624511
M568T252_NEG,568.0044201646631,568.0039469078667,568.0052120441018,251.704,250.494,252.257,4,4,1152978.6364074566,1792240.4703826606,1514120.6848352265,1300652.4730573716
M568T73_NEG,568.0830350390886,568.0828074774879,568.0838384835426,72.56275,72.4675,72.5801,4,4,580923.3872695324,485708.2534406248,661277.949512499,579017.162854687
M568T96_NEG,568.0831501553188,568.0823636888415,568.083936621796,96.1799,96.1441,96.2157,2,2,555918.7559168745,NA,522868.91381818545,NA
M568T490_NEG,568.1420000431071,568.1418120981003,568.1426794144103,490.01599999999996,489.753,490.693,4,4,333893.44681570964,338571.44844308076,315344.7647565542,264514.288761502
M568T353_NEG,568.1703578813533,568.1696918067362,568.1710239559703,353.10299999999995,352.578,353.628,2,2,89868.81406015574,NA,NA,111145.95515820265
M568T423_NEG,568.2119691999503,568.2117509055894,568.212296394932,423.337,423.228,423.493,4,4,1465092.949491706,1640781.7889345756,1661561.5945165993,1673510.8452749948
M568T403_NEG,568.2094188876158,568.2092963926249,568.210296182509,402.678,402.395,403.375,3,3,674037.7571614584,664427.2496494114,681232.6307302488,NA
M568T707_NEG,568.2284890893669,568.2284042649666,568.2285820213352,706.5485000000001,706.347,706.683,4,4,609712.9164667982,552969.9396143672,604982.7734520336,583859.3792871018
M569T253_NEG,568.9995566402938,568.9995487158435,568.9996575472237,253.4235,249.65,255.472,4,4,978578.2016365225,1183739.943492772,1140279.4422558597,839252.8642806946
M569T571_NEG,569.0310355566926,569.0308097115226,569.0312343142099,570.6005,570.46,570.794,4,4,148189.19419335938,136177.6357910157,177835.47524468505,144138.73182934592
M569T334_NEG,569.1127792862392,569.1112251085622,569.1132110493285,334.32,334.281,334.516,4,4,163395.43649414124,139374.22602718242,118411.31732299815,176989.91898046972
M569T467_NEG,569.1475189310509,569.1469036106415,569.1485243586823,466.505,465.798,466.803,4,4,112072.5921250001,95656.9232484385,110215.90988710891,117933.64092480412
M569T435_NEG,569.1415084525629,569.1410960894093,569.1419150062253,434.656,434.077,435.063,4,4,235959.3144890642,226925.58300903375,209023.36301757777,272707.0589556363
M569T320_NEG,569.1449631279265,569.1359846167803,569.1451054697574,320.1715,308.62,321.238,4,4,121892.87426395049,43153.14528808595,100453.5301250006,98967.58996814008
M569T490_NEG,569.1461777827035,569.1455241707687,569.1468313946384,489.926,489.753,490.099,2,2,98489.34060937469,NA,80217.27018554643,NA
M569T142_NEG,569.1892804565733,569.1889713095206,569.1900116609258,142.351,142.292,143.101,3,3,NA,99435.95364634528,112039.06270940264,96932.10718191981
M569T207_NEG,569.1900837937732,569.1900213825112,569.1901462050351,207.4375,206.581,208.294,2,2,NA,44354.53003222677,59277.43666294643,NA
M569T423_NEG,569.2126169647202,569.2123091453312,569.2133362740684,422.984,422.397,423.368,4,4,330775.7950227865,375854.7143144525,336559.973062499,346581.52694140334
M569T706_NEG,569.2318491988962,569.2316962189263,569.2327281573474,706.4200000000001,705.831,706.604,4,4,188156.3579863285,133703.24381914042,181629.59160937162,161365.7989429688
M569T615_NEG,569.2366002570602,569.2365540686392,569.2375889913837,614.835,614.577,615.589,4,4,251363.1973332338,275494.36930338544,249592.9027095261,243830.38727417344
M569T663_NEG,569.2540426135216,569.2539514013314,569.2543812394897,663.0585000000001,662.891,663.242,4,4,134098.1696718766,155395.7620262293,123701.42329589794,115858.57160481838
M569T649_NEG,569.2575612689425,569.2571227485016,569.2579685894956,648.5474999999999,647.882,648.88,4,4,154861.08285430048,213373.6550616615,180165.55672617158,227249.861614539
M569T564_NEG,569.2732871422413,569.2728802506547,569.2733942906767,563.9265,563.787,564.128,4,4,119137.8259792742,94949.29225957119,125710.4201486806,208963.51512156238
M569T634_NEG,569.2960845327206,569.2960729170617,569.2962397504784,633.876,633.716,635.541,3,3,NA,133334.9217722045,113184.49357524652,96605.40544101466
M569T489_NEG,569.3541402457004,569.3537920091792,569.3542672337164,489.096,488.271,489.863,4,4,252678.53730105943,200113.69494744245,241294.7583110793,267869.7394171756
M570T97_NEG,570.0052751899754,570.005095712321,570.0054330111099,97.02085,96.1851,97.7052,4,4,1831666.8588993156,1512773.6535295288,1602759.854573436,1650035.245069656
M570T76_NEG,570.0052291244457,570.0051648984019,570.0052933504895,76.12955,75.7237,76.5354,2,2,NA,1743100.2666957688,1770768.5916193188,NA
M570T314_NEG,570.0356521127462,570.0352956677318,570.0363067701568,314.3895,314.347,315.418,4,4,302117.3894179694,281534.39078504645,355475.07053639827,332119.14228515746
M570T547_NEG,570.2474236281043,570.2472913678432,570.2481262387072,547.316,547.166,547.506,4,4,459789.2562175271,477318.69285777584,450479.99449585227,453749.68129160174
M570T488_NEG,570.3573286392725,570.3571839276128,570.3575852410947,488.44,488.092,489.034,3,3,39165.606194458065,NA,69759.98631318365,62882.83492187511
M571T931_NEG,570.8640464577798,570.8640047219063,570.8641630686508,931.001,929.227,931.176,4,4,1156648.0178594282,821911.0311562509,935387.5431791717,1038666.2535284873
M571T314_NEG,571.0393530658488,571.039275345165,571.0394307865325,313.9335,313.516,314.351,2,2,NA,NA,58881.76286197961,51262.14054101547
M571T540_NEG,571.0849117674279,571.0843178930905,571.0850401520449,539.8155,539.666,540.004,4,4,177524.3845755188,201420.43488183917,198008.03198437722,203708.3596263044
M571T218_NEG,571.1296476984965,571.1293799015991,571.1298033389118,217.7895,217.331,219.051,4,4,1025908.6355049732,1048784.0476025392,1016090.9213678383,1150415.0574747857
M571T702_NEG,571.2008648556346,571.2007434761866,571.2011927709763,702.3495,701.328,702.483,4,4,497376.396456052,503079.44969754136,538846.9023526759,588703.8793408198
M571T417_NEG,571.2172963507045,571.2171034139321,571.2175155693898,416.674,416.564,416.836,4,4,855703.7529094444,898652.6635056769,800875.799431739,831812.1675422557
M571T445_NEG,571.2522945863952,571.2516405151736,571.2526987067649,445.126,444.911,445.824,4,4,147596.6183235676,180288.19209268532,197840.42416601596,176272.32642686574
M571T937_NEG,571.2887045459948,571.2885906087862,571.2888887119724,936.6465000000001,936.442,936.83,4,4,357194.61710658617,396037.5188209852,305046.94128941855,333092.9788210228
M571T697_NEG,571.3115668236451,571.3108671673224,571.3118257525022,697.3299999999999,697.14,697.477,4,4,365672.88626977435,295673.25816562615,312004.93181177013,310929.5106699232
M571T676_NEG,571.3112878663509,571.3105140285148,571.3114055141424,676.472,676.282,676.624,3,3,234795.977182029,257327.37221582144,262275.2750587886,NA
M572T929_NEG,571.8796111219439,571.8789125558407,571.8802972873648,929.1675,927.565,930.043,4,4,1091352.8570334963,720854.3963481454,649696.8191242188,1072621.3424281252
M572T73_NEG,571.962332718996,571.9620550193896,571.9626970347488,72.57339999999999,72.5588,73.2742,4,4,17854948.063435864,18034915.562248185,21979427.148888107,17102950.28348675
M572T184_NEG,571.9943441453988,571.9935940601611,571.9948363242107,184.353,183.478,185.163,4,4,194882.62799625628,139109.5871213108,192401.37954811795,216224.2302633713
M572T263_NEG,572.0600890981033,572.0595539046143,572.0605676229139,263.4175,262.933,263.777,4,4,363083.6023261704,398357.55095898546,266533.7648880224,392940.84197265713
M572T540_NEG,572.1029352916347,572.1027582550604,572.1031491646107,539.8155,539.666,540.004,4,4,518558.1448910155,487926.2841256997,482199.8255885471,639377.9817762729
M572T337_NEG,572.1145443503374,572.1139696773735,572.1151190233012,336.809,336.773,336.845,2,2,NA,116748.87125976551,104110.1414718754,NA
M572T218_NEG,572.1337908354168,572.1332864206629,572.1340803236706,217.7895,217.331,219.051,4,4,255860.0824765628,242817.43703796415,241523.3982498779,266555.79329799034
M572T550_NEG,572.1704435081947,572.1702764497105,572.1706105666789,550.244,549.999,550.489,2,2,63469.94689570307,NA,68384.21374648501,NA
M572T417_NEG,572.2217158684825,572.221618414909,572.2221595489168,416.605,415.998,416.702,4,4,272731.4887499995,296531.80286816496,265544.26689800416,229874.98056250048
M572T522_NEG,572.2640486838247,572.2637574313051,572.2648410648875,521.581,521.345,522.368,4,4,161120.69550585945,185480.29479492025,165025.9956679716,160382.4168222657
M573T73_NEG,572.965916018044,572.9657675414718,572.9663899211281,72.56945,71.7253,73.2742,4,4,2771961.513866593,1901604.1460187507,3144969.029635322,2396142.5511223925
M573T218_NEG,572.9853720469157,572.9848564480359,572.9857685416991,218.2145,217.331,219.862,4,4,137608.74747017067,96175.69331608087,61209.64149042942,92831.32550830065
M573T253_NEG,572.9991797901669,572.9989301962496,572.9993172635158,253.0095,250.482,255.516,4,4,2188974.2285555894,2003372.8922607424,1534916.2324166677,2418178.6048618765
M573T185_NEG,573.0114955504928,573.0108353798506,573.011798601095,184.755,184.307,185.992,4,4,310643.86009619106,350415.8067554409,333902.5763043622,358655.29309716716
M573T472_NEG,573.0798775844298,573.079751206774,573.0799228923111,472.4165,472.273,472.622,4,4,205281.0175390629,207746.03938197537,209506.99170849746,217775.16416015598
M573T540_NEG,573.1060940045852,573.1057904920829,573.1064965486676,539.8155,539.666,540.004,4,4,138057.22518749972,129931.30637499901,122276.92799609512,178806.2944639759
M573T483_NEG,573.1008576537704,573.100607843896,573.1011074636449,482.95050000000003,482.617,483.284,2,2,65406.27972037754,61119.72047500008,NA,NA
M573T343_NEG,573.1735709551965,573.1731754428522,573.1737148588991,343.43600000000004,342.839,343.526,4,4,256956.20380733683,282107.96289648383,234677.75103906353,364587.70172205445
M573T286_NEG,573.1740990958674,573.1737351943384,573.174490460675,286.17999999999995,285.324,287.185,4,4,154781.2291381844,139779.62584570315,170226.94018164073,174139.65366004783
M573T591_NEG,573.2165025986097,573.2161553718474,573.2166524741735,591.325,590.765,591.4,4,4,728587.0911577125,799813.2908602608,926634.7983750027,915367.6789298456
M573T527_NEG,573.2706738796849,573.2698542779668,573.2714934814028,527.0335,526.699,527.368,2,2,112234.18879394604,81333.84424043028,NA,NA
M573T684_NEG,573.2911344238228,573.2909357704725,573.2913484462748,683.955,683.789,684.126,4,4,77769134.0740411,72295458.48602885,69985925.17898555,76074517.44100016
M573T785_NEG,573.2918748436908,573.2917492893906,573.292000397991,785.4949999999999,785.478,785.512,2,2,101926.27128743476,NA,NA,57084.18499218887
M573T676_NEG,573.3272620444253,573.3268641257844,573.3283836765553,676.028,675.443,676.624,4,4,83472.9886828117,108884.00570768293,127804.42939583227,133811.2127311212
M574T73_NEG,573.9591872372272,573.9585487548767,573.959959534498,72.5238,71.7253,73.3626,4,4,4323800.742314455,3936923.524845591,3987680.3021817724,4432026.029325779
M574T217_NEG,574.0016184512574,574.0012929632001,574.0017431257181,217.369,217.331,218.21,3,3,NA,199440.60873366465,126467.37755781238,159752.2066113278
M574T350_NEG,574.1061260212816,574.1055771451398,574.1063101581519,349.78049999999996,349.275,350.171,4,4,151788.37781249883,151588.09157958985,137785.58429023373,146162.54663671897
M574T575_NEG,574.2195995941734,574.2190453367697,574.2202365162123,574.7570000000001,574.614,574.949,4,4,230252.47858007843,183989.8572724611,174190.6586826177,216869.99965160826
M574T591_NEG,574.2197704206367,574.2194286371525,574.2201041520624,591.395,591.26,591.601,4,4,183266.90885644496,181913.4836974036,203074.68707409702,213212.77218506092
M574T684_NEG,574.294851158098,574.2946548367967,574.2950682797309,683.955,683.789,684.126,4,4,22577190.810890492,21632219.46713157,20769846.566762015,22238159.937500045
M575T256_NEG,574.9969694249185,574.9963745357367,574.9975643141003,256.2805,255.425,257.136,2,2,NA,539568.081549006,292995.43335416773,NA
M575T399_NEG,575.0315174986526,575.0301657749575,575.0319317475407,399.121,399.041,399.185,3,3,NA,617641.4609872163,496753.3545213064,871454.3220494778
M575T341_NEG,575.0309285864831,575.0305244613024,575.0313327116638,341.086,341.009,341.163,2,2,216293.4540087896,317045.0527095183,NA,NA
M575T511_NEG,575.140666842773,575.1402329203745,575.1408414459002,511.479,510.532,511.549,3,3,NA,817495.7640301529,900633.1290202531,902313.1136301323
M575T636_NEG,575.2232070567457,575.2228606404916,575.2233010927182,636.2945,625.401,636.563,6,4,141071.63445703176,155966.5536021468,174632.47343749867,175892.2606624332
M575T603_NEG,575.2690689808994,575.2686684626324,575.2696072524584,602.9835,602.414,603.89,4,4,351378.935237303,341061.6716855472,348089.88264374976,327426.6233671871
M575T684_NEG,575.2974895660975,575.2972807539019,575.2976983782931,683.8915,683.789,683.994,2,2,NA,4435024.501443892,4400307.524049111,NA
M575T702_NEG,575.3069362823826,575.3056099955005,575.307922173968,701.5135,701.328,701.653,4,4,35335175.2641695,35993402.67276921,35609111.35758989,36045229.71130472
M576T428_NEG,575.7283176984146,575.7274494197576,575.7291859770716,428.3505,428.316,428.385,2,2,NA,305958.40389726433,NA,447478.4414453162
M576T400_NEG,575.9797966914944,575.979043603087,575.9798426072738,400.038,396.622,400.811,5,4,1205817.7505047435,544050.8850937481,464958.45315351506,277867.3938323102
M576T341_NEG,575.9796219535849,575.9794219575753,575.9796896939475,340.97950000000003,340.907,341.163,4,4,383875.34130681684,254201.86934833837,209023.8350468754,209369.03627604115
M576T265_NEG,576.0652422126363,576.0649978256757,576.0655182329251,264.698,263.731,265.445,4,4,2607663.484604492,2796519.158107679,2853916.1710468745,3050734.4888798813
M576T129_NEG,576.0546777247091,576.054321256411,576.0551739770151,129.0305,127.528,129.916,4,4,115764.35062499995,188663.59426757766,152944.25710937427,241600.56419417317
M576T316_NEG,576.0845354490405,576.0842460084757,576.0850751096779,316.054,316.009,317.076,4,4,111539.60299234929,178097.35396289127,162388.79200355124,133980.42349609412
M576T184_NEG,576.0848348396864,576.0844746671409,576.085267376592,183.52300000000002,182.646,184.331,4,4,405626.23049829074,394322.3162636718,425967.541151855,394180.6851321613
M576T512_NEG,576.1106419933084,576.1104438161548,576.1107127097551,511.514,511.368,511.711,4,4,2790143.9344168473,2694773.7578628594,2769539.3451882163,2609010.949042965
M576T349_NEG,576.1398293113789,576.1395617704193,576.1400197762952,348.587,347.616,349.238,4,4,857062.0401739763,959797.3444042997,964569.5548663074,968215.5874527988
M576T661_NEG,576.1827431790041,576.182606225475,576.1830066229966,661.219,660.733,661.376,3,3,79406.18395703066,NA,83931.45832382627,63110.217191016236
M576T654_NEG,576.2941491658737,576.2937311520769,576.2944480743145,653.961,653.715,654.714,4,4,260322.72702734455,220905.60238354543,229630.95625725327,266793.7174190867
M576T641_NEG,576.2942499555174,576.294142059976,576.2945479889862,641.28,639.884,641.367,4,4,284362.1967503902,274304.1655590807,280967.1010644534,258438.32536858544
M576T754_NEG,576.3009544966088,576.3008644208969,576.3013323351059,753.962,753.792,753.984,3,3,951445.8602593532,NA,752722.098484796,934768.4237879475
M576T684_NEG,576.3002815796108,576.3001448715127,576.3003598909592,683.994,683.789,684.126,3,3,779992.0368652417,736910.4411790323,692955.5748118898,NA
M576T702_NEG,576.3105107274605,576.3104162210528,576.3106993457892,701.5135,701.328,701.653,4,4,10822781.100249376,11177462.852790877,11495637.597597482,11365397.495761728
M577T349_1_NEG,576.6421344911064,576.6418045807028,576.642314200623,349.342,335.349,350.103,5,4,479230.7405456811,348258.8022321419,432711.14599842246,480124.09439343266
M577T937_NEG,576.8622889404485,576.8622281222783,576.8625809525419,937.2795,936.791,937.661,4,4,278228.49377511186,369868.63091298676,459962.68160026305,466759.75371449004
M577T398_NEG,576.9879583356336,576.9877026844356,576.9884728437985,398.348,398.207,399.315,3,3,869943.440840123,550262.349174608,772544.7751171849,NA
M577T341_NEG,576.98735820813,576.9871227983708,576.9875936178892,340.634,340.105,341.163,2,2,233548.59409619082,NA,159706.30385490975,NA
M577T252_NEG,577.0106776010641,577.0102679958773,577.0110506834249,251.713,251.313,253.088,4,4,814968.1027335725,867648.0641144309,842881.4542023939,831488.4799869029
M577T265_NEG,577.0799477481904,577.0798230654581,577.0800652003334,264.6175,262.884,264.771,4,4,5797166.2865965245,5874541.893584747,5878860.371099997,5970353.694608332
M577T540_NEG,577.0925121090754,577.092332718386,577.0926222120623,539.8155,539.666,540.004,4,4,386810.5093041309,416129.8825348791,453088.2308872803,480721.2425280742
M577T512_NEG,577.1151264434081,577.1146545412377,577.115274669274,511.514,511.368,511.711,4,4,689038.1827256582,700646.8852047024,719991.9377191433,670511.9561735073
M577T349_2_NEG,577.1434916543226,577.1433087364215,577.1436745722236,348.841,348.444,349.238,2,2,NA,NA,178965.62006274422,122655.17735507771
M577T429_NEG,577.1545753263197,577.1544019682353,577.1547099252297,428.8135,428.219,429.203,4,4,248306661.17063466,254419720.27364454,249834649.44333303,263795362.52752692
M577T593_NEG,577.239604348944,577.2371055514951,577.2403054560133,593.162,592.93,609.755,6,4,1159022.6607682696,790968.1649326169,648041.886666013,666665.7912729763
M577T567_NEG,577.2498698462173,577.2497986399857,577.2501547498613,567.3625,567.127,568.104,4,4,1540549.6092274627,1886495.4069656276,1911737.5670911204,1635498.3041933563
M577T506_NEG,577.2501702964828,577.2498764650591,577.2502883622531,505.716,504.231,513.141,3,3,90621.03386881501,113731.57800849632,NA,194970.21200307104
M577T850_NEG,577.2675747397273,577.2673463025038,577.2678821182329,850.3035,849.251,851.173,4,4,420097.1516648852,322270.57944140735,348319.0159179697,392892.7912828935
M577T664_NEG,577.286053908486,577.2857109343685,577.2861568853003,663.9000000000001,663.738,664.084,4,4,8825477.425294697,9246607.25425636,9049464.66488768,8719233.41174581
M577T706_NEG,577.2861238594647,577.2860030552981,577.2865277788643,705.504,704.996,705.655,3,3,919588.0868906268,NA,1070843.492531236,1064335.985781238
M577T702_NEG,577.31226932735,577.3121989672942,577.3126734632099,701.5135,701.328,701.653,4,4,2003609.6632969023,2067256.7123303288,2200638.211628915,2062228.661343745
M577T754_NEG,577.305202241776,577.304757724011,577.3056335607719,753.5525,752.949,754.248,4,4,225685.01590861008,248383.79026611068,183778.9898749986,183861.72862025813
M577T573_NEG,577.322059592338,577.3219365056611,577.3221826790148,573.435,573.087,573.783,2,2,NA,NA,400220.21113593347,385436.2916802474
M577T711_NEG,577.3225293802157,577.322259966104,577.3227886445072,710.662,709.824,710.843,4,4,520499.0889210075,526794.7355210952,485270.02416406,511217.1425970969
M578T86_NEG,577.9712307989316,577.9709779686149,577.9715088394984,85.51915,85.4916,86.2569,4,4,3367649.760570702,2950481.7285596374,3491153.078281249,3344927.1661145836
M578T341_NEG,578.0145983822135,578.014022522487,578.0148649775367,341.0565,340.907,341.861,4,4,292900.2250568172,392186.1169867788,340516.7800568163,340682.6684750005
M578T364_NEG,578.0063908141576,578.0051553861339,578.0069578833051,364.223,364.187,365.278,3,3,71728.72555957017,NA,80593.01155859369,76911.79356250029
M578T403_NEG,578.0157035484287,578.0139669388838,578.016167504342,402.539,401.563,403.511,3,3,226450.77529520122,456137.19829248026,635084.9274477543,NA
M578T265_NEG,578.0833000862751,578.0826271647348,578.0833769516609,265.1175,263.773,266.232,4,4,960921.5664383676,792313.8977839845,980939.7478216522,952440.5990971668
M578T540_NEG,578.0965126712238,578.0964102275019,578.0966151149457,539.835,539.666,540.004,2,2,112807.83789863258,NA,107166.66079101492,NA
