variable_id,mz,rt,QC_01,QC_02,QC_03,QC_04
M116T454_NEG,115.91923334156938,454.32,3861395.5967150037,NA,1605523.4046942743,1730005.2322421868
M116T757_NEG,115.91938400169241,757.1955,NA,NA,12630913.02560551,12418705.468389701
M116T729_NEG,115.91935814094745,728.5685,NA,50247168.39803792,33551380.911959987,NA
M116T851_NEG,115.91939709456213,851.2584999999999,28711401.894999944,NA,NA,20998452.447824936
M116T823_NEG,115.91943715815326,822.817,NA,72543680.59045735,86893437.03653257,51600255.25211399
M116T100_NEG,116.00557535462704,100.305,40774400.91725288,41768380.307752885,41952615.344161056,42497857.32106832
M116T315_NEG,116.0339061466049,315.182,NA,4473969.645520321,9650728.070187492,6078040.376244787
M116T399_NEG,116.03384435753053,399.121,NA,3241235.481401362,11249887.021377273,4583008.954212357
M116T442_NEG,116.03389435258921,442.16949999999997,3355160.7358223754,3387338.9021250005,5992774.27062642,3919866.0559062557
M116T233_NEG,116.03399123350054,233.098,NA,6520046.549012096,4010575.844124999,7685229.88835547
M116T172_NEG,116.03391240816846,172.019,NA,6619596.920471191,5707898.680824654,4145747.954476973
M116T127_NEG,116.03388794935488,126.6305,NA,7719581.739066615,3474769.022361325,8347927.80426362
M116T377_NEG,116.0339217912153,377.1485,NA,6519795.112865237,NA,4010809.8198437467
M116T268_NEG,116.03383077832575,267.927,NA,7070105.655703122,4643589.265071423,3600774.7482573516
M116T212_NEG,116.03393108057972,211.98399999999998,NA,4501222.356130208,3572760.4178749947,NA
M116T420_NEG,116.03391078562338,419.5895,NA,5628595.48963739,NA,4599790.765801624
M116T342_NEG,116.03388441769894,341.81600000000003,NA,7246248.031292614,NA,5875655.314758423
M116T431_NEG,116.04918922924217,431.265,5742150.56879297,5705781.389785717,5727071.817071432,5995712.02976342
M117T930_NEG,116.92711275699426,930.3720000000001,301415861.9920804,352908338.6407699,354414216.2624001,972590850.0888288
M117T90_NEG,116.92710889081512,90.40745000000001,77100403.17721117,57462623.33398906,50306983.72175288,37187721.49894138
M117T100_NEG,117.01773134742373,99.81295,77865212.94713324,80719093.05662142,79794962.60000013,81164634.706864
M118T929_1_NEG,117.69266258444,929.385,1066405.883058878,1025099.6654614942,1212747.0731919694,2021954.315751276
M118T930_1_NEG,118.00320692383602,930.1949999999999,1038748477.9154798,883231175.4858524,1067556284.3472372,1154148560.8669038
M118T416_NEG,118.003240385472,416.2555,12967945.498798607,10332697.480312476,16987185.202601865,18586552.03089451
M118T717_NEG,118.0032172039253,716.9345000000001,372128743.14626163,364530461.8671996,359056589.3732648,308657801.9960948
M118T809_NEG,118.00320435930688,809.1700000000001,927253520.420334,787885646.3631823,233832227.78658977,932118014.0263897
M118T78_NEG,118.00322855362553,78.0867,1820132.9783613256,3326134.481187498,3159377.702275521,NA
M118T853_NEG,118.00321104547666,852.8,496010492.1357292,254094888.5307786,307832572.4363638,NA
M118T866_NEG,118.00319395108916,866.408,NA,325273595.9248683,NA,315090759.88217443
M118T498_NEG,118.00323632391509,498.106,NA,NA,45295924.34353849,25877191.354874976
M118T899_NEG,118.00320011653892,899.358,427153858.4317416,NA,279610331.0734992,NA
M118T752_NEG,118.00318375723916,752.339,127622308.67739987,NA,109492643.05078068,157905944.24840057
M118T99_NEG,118.02111591136014,99.46324999999999,NA,NA,2784837.6314412495,2773028.8821450016
M118T66_NEG,118.04965659843248,66.16525,13327210.594857201,13806752.374195004,12033080.940087052,12413351.579249103
M118T929_2_NEG,118.1343952773176,928.814,NA,1808999.717991356,2214011.21886507,3465325.857177222
M118T930_2_NEG,118.31502684638228,930.1949999999999,727576.9098141516,NA,NA,2111828.9399921927
M119T948_NEG,118.92552252876276,948.4079999999999,5207019.38477665,5293103.105586414,5628883.586558805,7138868.464350431
M119T65_NEG,118.92948642716648,64.54769999999999,18564301.14341417,18760060.512129527,19125268.492358763,18682428.945343737
M119T90_NEG,118.9406529058384,89.6435,2365366.275058594,1603036.3538847244,2585582.5587979457,NA
M119T62_NEG,118.96496052144303,61.7539,2712708.6152203134,2578578.3750156285,NA,NA
M119T930_NEG,119.0066073626396,930.1949999999999,57913864.23887495,59981720.91235466,51894752.96468256,64724647.24297836
M119T811_NEG,119.006610336874,810.7505,45990205.5024067,44674177.544452064,42175733.59338697,46963553.17002956
M119T715_NEG,119.00665250805595,714.835,11847291.996529093,13274127.180999998,17229022.361741383,18862744.712367192
M119T866_NEG,119.00659998706874,865.674,12110852.717948487,NA,NA,15486012.453107145
M119T981_NEG,119.03353054945892,980.611,11723763.51477228,8263236.161669906,8636302.051620709,9638052.172656927
M119T104_NEG,119.03353141654124,103.585,NA,3811837.7217656258,5675761.747626001,5464669.054260186
M119T1057_NEG,119.0335566204516,1057.25,3806746.398150003,NA,NA,4012355.6613000054
M119T1045_NEG,119.0335579388022,1045.155,NA,3506977.1395738674,5354190.437477677,NA
M119T1074_NEG,119.03354095636845,1073.9,NA,2977061.9522368405,2416843.649229179,2504135.318496092
M119T398_1_NEG,119.26733185440929,398.317,5959781.919946816,5806157.926019538,5781879.85046539,5682914.516563904
M119T341_NEG,119.26733545808258,341.086,901946.6428159171,922201.4586876271,NA,NA
M119T398_2_NEG,119.3925408206275,397.586,245571.3692578117,283999.54658046755,NA,NA
M120T398_NEG,119.51814093982208,398.317,989966.5920575428,978578.5423828162,1030547.2269131595,1064294.6914912842
M120T341_NEG,119.51817491806398,340.562,149466.53627287943,144760.2926130027,138702.333794922,132627.30941517898
M120T129_NEG,119.52341145049022,129.079,231496.1231249997,257659.94803027282,260424.9889658201,261340.2528002928
M120T69_NEG,119.94559986664001,68.57455,4532898.086220003,4824966.743747072,4323919.869627085,4476088.06457044
M120T947_NEG,119.94559039782351,947.407,7650660.651755849,6708339.975442904,6506407.65902778,6765600.395241299
M120T963_NEG,120.05528089812529,963.0865,NA,531098.7993828147,663370.1209811585,NA
M121T65_NEG,120.92641933524109,64.54769999999999,6087173.166993742,5863090.767811198,6114738.668929162,5680570.873222505
M121T931_NEG,121.00297914043036,931.4169999999999,105224980.3607811,108468576.66052444,127344300.37184246,114132545.04523478
M121T450_NEG,121.02808701156945,449.9815,14377491.12989588,19814410.721875034,20838892.33475004,16577886.006000046
M121T471_NEG,121.02810277347176,470.756,24291888.993701033,23917313.468025506,21953614.76138153,25880092.83034611
M121T946_NEG,121.02809993110006,946.1885,4628842.01624999,5187843.312609316,3709087.384625013,3834557.7119687824
M121T1011_NEG,121.02811098851964,1011.39,17739428.374146547,21874550.76192703,11247707.486842105,NA
M121T978_NEG,121.02811797623167,977.6025,8239867.605634537,21569831.46072919,15120243.103814958,NA
M121T1073_NEG,121.02810343678769,1073.335,NA,17451050.223707035,16982956.86575429,NA
M121T1034_NEG,121.02812011233794,1034.36,18835193.80764117,NA,23365183.95960936,NA
M122T929_1_NEG,121.67182446153464,928.5625,177803.26351054685,NA,396064.0024679709,NA
M122T540_NEG,121.78251870377183,539.8155,47685.01531230459,55346.12415937577,52860.77995312465,57490.95894609397
M122T68_NEG,121.9427332382719,67.7575,629633.5370390628,NA,907114.5777115882,NA
M122T930_NEG,121.9982676498617,930.1949999999999,520284962.8429822,397852270.2885033,298201541.7600169,422150760.2550619
M122T963_NEG,121.9983015615957,963.167,13874272.024038427,15225486.531666733,18972937.17062498,27551995.71527088
M122T712_NEG,121.9982831205201,712.415,85439641.00785889,70583180.48029403,84670136.135794,92898299.0783082
M122T807_NEG,121.9982709821169,806.9034999999999,519165381.12985885,504823301.8633571,512801123.0892473,387556876.23716336
M122T848_NEG,121.99828330991583,848.449,NA,132286102.22353005,291077053.7956187,110830640.48492782
M122T902_NEG,121.99831175676977,901.529,191646227.3885228,180561660.08210617,NA,NA
M122T126_NEG,122.02331698190821,125.756,24193981.704029147,26788116.49387498,46091556.68458332,35811595.63233482
M122T988_NEG,122.02349579613139,987.9404999999999,32425554.264903374,27617027.27713816,32165568.491424397,33831596.960014224
M122T1076_NEG,122.02349925218574,1076.39,NA,20077991.02245002,21556848.962980725,25369168.22550013
M122T1023_NEG,122.02345833817574,1022.99,23208289.696163878,12665573.10104173,13364348.326875106,28293188.699705947
M122T1049_NEG,122.02344921436179,1048.57,22790715.598258965,11885649.119642997,12841871.675416732,17185914.441999927
M122T929_2_NEG,122.13596933908478,928.814,NA,819244.4863685672,822303.6820629603,995483.1596671873
M123T980_NEG,122.89285983256555,979.619,2866455.5043372847,3200141.242023465,1104820.788464847,3022636.063040532
M123T1075_NEG,122.89285277188003,1074.835,NA,NA,359259.434696776,224261.24898136963
M123T946_NEG,122.89285073454158,945.9670000000001,NA,NA,361989.67056380335,334255.1602141554
M123T1055_NEG,122.89287099437064,1054.94,NA,NA,351331.08999999816,440828.2493928369
M123T930_NEG,123.00161086155002,930.397,14486705.487940004,14529118.57812823,16530465.068775132,NA
M123T992_NEG,123.00745396784,991.846,72895172.79337585,15534585.463455949,64209974.39960522,64958181.57227436
M123T1059_NEG,123.00742104007907,1058.62,21207253.579687607,NA,19523701.468967337,21112174.32940003
M123T1037_NEG,123.00744980796094,1037.08,21884210.49080003,44681354.726176456,NA,12373858.319643002
M123T1079_NEG,123.00744905861231,1078.8,10714277.223437304,NA,NA,6586238.782143064
M123T63_NEG,123.0074336707606,62.55515,NA,NA,4091020.925673522,4157653.884919276
M123T264_NEG,123.27808580790163,263.773,NA,168534.55031125728,232993.03341406287,235623.65813265002
M124T936_NEG,123.9007219641332,935.5725,12848217.634035278,6142308.042807285,4508272.058646648,4158793.8909999956
M124T976_NEG,123.94500432981688,976.305,1506331.2896953223,NA,2126677.4917083234,1065712.4820328157
M125T938_NEG,124.89328515443742,938.296,820272.1381901037,956039.6139411695,1088744.480084327,980540.189609759
M125T69_NEG,124.98268377762747,68.94749999999999,6093941.435038784,6036357.429039847,5907098.424521564,5841381.514424055
M125T727_NEG,124.99796070004618,726.5595000000001,434559493.15650046,497484574.9134813,507121917.3436427,499453577.9898703
M125T776_NEG,124.99794946118266,775.963,80596439.00699998,79201489.24522087,86282196.84476475,81641222.3057427
M125T850_NEG,124.997978477542,850.3035,101977544.20129167,91095064.35840032,232298096.27708313,82960825.90066695
M125T914_NEG,124.9979786843571,914.0029999999999,222533719.13167134,238689044.2400756,315952245.02045476,277617635.51243794
M125T794_NEG,124.99796421915252,793.8855000000001,63491766.16322191,66220746.90734014,NA,NA
M125T81_NEG,125.02301008838198,81.0072,NA,NA,986294.306808985,833176.0865410941
M125T984_NEG,125.03439123703242,983.9245,5147880.058156223,5461847.23537325,1857921.3026111084,3416239.4070446356
M126T727_NEG,126.00132018507452,726.933,19799095.021156743,18972985.04265076,22406498.799722288,23865283.839306988
M126T441_NEG,126.2852979448314,440.817,NA,95940.49737529294,94308.05769515014,NA
M127T931_NEG,126.96903916337232,930.624,10552132.332574716,11809027.5787981,11462777.380089322,12442083.66226567
M127T115_NEG,127.00233661199425,114.6175,2171437.465308294,2388425.6488968767,NA,NA
M127T948_NEG,127.01355870648598,948.4079999999999,1833808.4942114614,1777868.7482359419,1679867.9911902787,1705319.6703950767
M127T65_NEG,127.05007814383765,65.3598,4090868.9717869777,4180230.513152968,3564388.4400726566,3889488.0310349464
M128T937_NEG,127.89608896161909,936.6645,NA,452584.9075884668,NA,222591.52415305466
M128T98_NEG,128.033997692504,97.85765,21054170.74624049,19601728.269236416,21270496.195266943,18943623.34648374
M128T977_NEG,128.03407557336521,977.2719999999999,35096210.741999984,37400899.01338003,35922568.392950535,36847941.131385766
M128T66_NEG,128.0340468494503,66.1859,15379519.144764839,NA,13107664.753312508,13269557.562817981
M128T80_NEG,128.03394833830794,79.7321,12700693.703570837,16530738.6550957,16644370.047913637,NA
M128T1078_NEG,128.03406179907722,1078.25,NA,5109904.032062617,7487022.988270871,10896438.267173307
M128T1030_NEG,128.03406171395136,1030.18,9433238.097562524,NA,15124544.121068576,8154796.717031244
M128T1052_NEG,128.03408559025837,1052.35,13262266.29811386,31392270.909923144,7162942.802678656,NA
M129T248_NEG,128.7619614419561,247.611,82900.72329765618,NA,79716.69003398427,NA
M129T65_NEG,128.9582760651314,64.53025,64321517.30674991,66131189.44359372,67400834.81276676,61931928.581658415
M129T929_NEG,128.9662770117128,929.002,2291235.7905293102,3238780.4668828114,2689670.5388235277,2465645.2184698526
M129T76_NEG,129.018025105052,75.71815,66203473.97995036,68702975.23889752,67918676.73809797,68896473.29744963
M130T930_NEG,129.97444300303437,930.1949999999999,99127440.82124989,88123184.96715805,85998749.01368766,93134069.54707038
M130T98_NEG,130.0495926522874,97.85765,3367680.2057722234,3536875.1399041642,3538166.4441090235,3285296.1402291656
M130T365_NEG,130.08609103833885,365.0915,8029586.666361151,8248887.758805544,8330132.030149294,8492609.727045134
M131T68_NEG,130.9907614663023,67.7729,3365577.6281089336,2519149.3849335965,4752437.365541016,4710216.92775
M131T65_NEG,131.04496761958933,65.32705,15716196.31634998,16243702.323164988,NA,NA
M132T932_NEG,132.01900578771506,931.683,NA,1653560.3480999388,1481792.822203356,2228798.0799499704
M132T67_NEG,132.02893106378843,66.93975,115859941.24768946,110711166.05579299,115990272.4460981,114810369.72765243
M132T972_NEG,132.0553656459005,971.798,1422211.7926636871,1113210.4477977443,780959.5244394508,1036138.2993033085
M132T957_NEG,132.0553642519006,956.721,NA,1022434.7739174761,965269.6360549388,1431542.4658647017
M133T77_1_NEG,132.64169000181494,76.936,1516029.5870469534,2387977.529704051,1298538.1789158664,3407070.680826929
M133T76_1_NEG,132.8549301816507,75.76,NA,4308783.340066613,6445414.923036252,4365758.669822914
M133T944_NEG,132.866536796782,943.675,4851148.656593239,4925767.222262833,4508950.927034181,2632089.238601965
M133T118_NEG,132.8664751443877,118.381,NA,978244.0351250006,1147880.9215118885,1409434.580751465
M133T451_NEG,133.01296853484038,450.93100000000004,7988462.353684589,8093838.40386003,7912468.753049886,14655093.145161707
M133T563_NEG,133.01290566601125,563.194,4625364.264368334,7673492.312796322,4413767.914595167,4257037.331191053
M133T77_2_NEG,133.01295355345854,76.5129,1927773348.9231255,1924750910.8992085,2033736109.2806528,2004905993.331151
M133T67_NEG,133.0322355927682,66.93975,5003420.774325959,4580859.675503777,4825890.791617186,4381176.49834618
M133T700_NEG,133.04933647565633,700.2985,247342.11556640748,NA,NA,235070.69993039928
M133T76_2_NEG,133.16973134918092,75.76,NA,4531735.912921222,6460709.757446877,5972698.856604557
M133T76_3_NEG,133.38624037660696,76.4904,2066793.9504048596,NA,2801307.9432574217,2737658.6009387216
M134T931_NEG,133.99829893640572,931.001,216524787.1722002,215918711.3520228,166578136.05488032,234646304.74319923
M134T851_NEG,133.99829073718044,851.0319999999999,205436976.6133214,95855598.98030585,239545437.5291485,76125517.68564235
M134T708_NEG,133.99830442711115,708.1675,105575547.97554183,100492005.51532672,114232523.47720464,133243241.05315217
M134T956_NEG,133.99828982643095,956.1435,43796137.656191096,42443385.83781345,42966952.993468985,40843253.63431104
M134T792_NEG,133.99829346501872,791.8305,297832348.8751231,335087502.40441614,175193771.68552682,350891250.32918036
M134T901_NEG,133.99832224254962,901.1134999999999,95139569.09982316,131983034.96299976,NA,NA
M134T77_NEG,134.01630891345155,76.5129,83764121.23863517,84751920.84137917,89500716.80446859,88857932.05440855
M134T67_NEG,134.03314816777743,66.93975,546785.1468756241,407449.8440146875,539189.0520373423,519738.7023171876
M135T943_NEG,134.86374366133856,943.2355,2518072.4650195376,2283737.5804108395,2202791.1559500024,1482073.571367363
M135T251_NEG,134.89326476078554,251.379,2181855.2781503927,2305009.306118196,1042840.2495159054,1145362.1854829313
M135T89_NEG,134.8932554458866,88.81479999999999,6235527.41615084,3902002.002810354,3892204.865175001,2219878.081358281
M135T108_NEG,134.8933473869789,107.682,5913402.432810324,4767157.001701445,NA,2137097.3819168517
M135T686_NEG,134.89349126402192,686.337,NA,NA,119161.90668954191,80942.71507324203
M135T931_NEG,135.00169370637207,930.5764999999999,7670951.264203125,8890788.752381215,13544498.3808693,12137067.103557896
M135T73_NEG,135.02283474397626,72.94585000000001,37746599.65668113,34981488.2013239,19132771.834548827,18729455.097021177
M135T409_NEG,135.04379452030827,409.173,2249496.696182562,2116296.919824363,1927699.3763031866,2599687.942397579
M135T287_NEG,135.04385779814675,287.014,4102830.5392083325,5132148.823033528,4688358.382877233,5178917.110123546
M135T219_NEG,135.04382317995663,218.619,5478365.551082434,6914861.790355022,5416577.855621095,5363710.6554505695
M135T452_NEG,135.04378181771247,451.705,2950919.669123702,2433970.3605302298,2706841.118366317,NA
M136T107_NEG,135.89349914690865,107.29599999999999,NA,NA,157320.02680419924,229470.91067014154
M136T937_NEG,135.91171337495115,936.8644999999999,161816.17280000015,206614.40995800737,264778.1277546378,208021.01102510924
M136T68_NEG,135.91975043054862,67.7787,8693597.297859373,8728856.053014064,8003172.469125004,8553659.3710933
